time,step,accepted_time_step_size,body_id,force_x,force_y,force_z,drag_coefficient,lift_coefficient,slip_error
18.359999999999697,918,0.02,cylinder,9.150908936124832,9.11414655907655e-05,7.384780370026505e-06,1.143863617015604,1.1392683198845687e-05,0.001734215096723029
18.399999999999697,920,0.02,cylinder,9.150254493577863,0.00010132030483542459,7.90301116406739e-06,1.143781811697233,1.2665038104428074e-05,0.0017341927352125565
18.459999999999695,923,0.02,cylinder,9.149222368368815,0.0001131998041254937,-6.574746975490456e-06,1.1436527960461018,1.4149975515686713e-05,0.0017341950671797557
18.499999999999694,925,0.02,cylinder,9.148592561310796,0.00012308286078790883,-6.803319554515767e-06,1.1435740701638495,1.5385357598488604e-05,0.001734181796264708
18.559999999999693,928,0.02,cylinder,9.14770733568036,0.00013358147844526195,7.205507560794273e-06,1.143463416960045,1.6697684805657743e-05,0.0017341081384369282
18.599999999999692,930,0.02,cylinder,9.147088051035725,0.00013937487346653591,7.593755800614997e-06,1.1433860063794656,1.742185918331699e-05,0.0017341684503226079
18.65999999999969,933,0.02,cylinder,9.14601693310022,0.0001591971236471045,-6.845750392244794e-06,1.1432521166375276,1.989964045588806e-05,0.0017341353618634293
18.69999999999969,935,0.02,cylinder,9.145370103752867,0.00016112375060113354,-6.852735726368705e-06,1.1431712629691084,2.0140468825141693e-05,0.0017340980243340017
18.75999999999969,938,0.02,cylinder,9.144602465251891,0.00017140611065129185,7.891406540298241e-06,1.1430753081564864,2.142576383141148e-05,0.001734038922383833
18.799999999999688,940,0.02,cylinder,9.144008007104006,0.00017817010714617183,7.736752185071507e-06,1.1430010008880007,2.227126339327148e-05,0.0017340274531424493
18.859999999999687,943,0.02,cylinder,9.143013132763059,0.00019525919434966248,-6.798908456334889e-06,1.1428766415953824,2.440739929370781e-05,0.0017340354220876447
18.899999999999686,945,0.02,cylinder,9.1424170352774,0.00020297354453159815,-6.9570413510028505e-06,1.142802129409675,2.537169306644977e-05,0.0017339973674161998
18.959999999999685,948,0.02,cylinder,9.14157930853942,0.00020676449931219336,7.64744785107804e-06,1.1426974135674275,2.584556241402417e-05,0.0017340108894779637
18.999999999999684,950,0.02,cylinder,9.141014702977074,0.00021292081891777703,7.736134872037599e-06,1.1426268378721343,2.661510236472213e-05,0.0017339836651287636
19.059999999999683,953,0.02,cylinder,9.140143752151543,0.00022380572467139065,-6.747672056395853e-06,1.1425179690189429,2.797571558392383e-05,0.0017340458941618015
19.09999999999968,955,0.02,cylinder,9.139474387663984,0.00023723517491291263,-7.113466913202017e-06,1.142434298457998,2.965439686411408e-05,0.0017339795251407205
19.15999999999968,958,0.02,cylinder,9.138710503421787,0.00023492896047983474,7.700915531602959e-06,1.1423388129277234,2.9366120059979343e-05,0.001733952521047168
19.19999999999968,960,0.02,cylinder,9.138173947669351,0.00024378533287892218,7.592451166977826e-06,1.1422717434586689,3.0473166609865272e-05,0.00173392104949434
19.25999999999968,963,0.02,cylinder,9.13730100924545,0.00025921992576260214,-6.818465970506146e-06,1.1421626261556812,3.240249072032527e-05,0.0017338146274181996
19.299999999999677,965,0.02,cylinder,9.136742083957918,0.00026278650385264395,-7.095411291799817e-06,1.1420927604947397,3.2848312981580493e-05,0.0017339222015296692
19.359999999999676,968,0.02,cylinder,9.13592584261322,0.0002626703839764809,7.3721441731101585e-06,1.1419907303266525,3.283379799706011e-05,0.0017339401136279248
19.399999999999675,970,0.02,cylinder,9.135392372485063,0.0002734167099611547,7.786470144827418e-06,1.1419240465606328,3.417708874514434e-05,0.0017338333319364806
19.459999999999674,973,0.02,cylinder,9.13462915655093,0.00028730148614810767,-6.853034324096039e-06,1.1418286445688663,3.591268576851346e-05,0.0017339434637311465
19.499999999999673,975,0.02,cylinder,9.133994651980991,0.00028904099056753453,-6.47488055937591e-06,1.141749331497624,3.6130123820941816e-05,0.0017338435493045583
19.559999999999672,978,0.02,cylinder,9.133195103648845,0.00028826693094787724,7.385488360053762e-06,1.1416493879561056,3.6033366368484655e-05,0.0017338538679716675
19.59999999999967,980,0.02,cylinder,9.132666252733094,0.00028742303313723496,7.730778462507308e-06,1.1415832815916367,3.592787914215437e-05,0.0017338830684121025
19.65999999999967,983,0.02,cylinder,9.131885296593289,0.00030049551623244916,-6.8926601463685755e-06,1.1414856620741611,3.7561939529056146e-05,0.0017337669874185897
19.69999999999967,985,0.02,cylinder,9.1313800206918,0.0003048321929784528,-7.271159069811326e-06,1.141422502586475,3.81040241223066e-05,0.0017337277754866157
19.759999999999668,988,0.02,cylinder,9.130633034760857,0.00030196055443740873,7.814518033428203e-06,1.141329129345107,3.774506930467609e-05,0.0017338501049827882
19.799999999999667,990,0.02,cylinder,9.130144465363736,0.0002992293666546629,7.70507670051586e-06,1.141268058170467,3.740367083183286e-05,0.0017338552912400586
19.859999999999665,993,0.02,cylinder,9.129344454435733,0.0003146638598754928,-6.288655905977131e-06,1.1411680568044666,3.93329824844366e-05,0.001733673071749189
19.899999999999665,995,0.02,cylinder,9.128840811901997,0.0003107598037417765,-6.178361126009112e-06,1.1411051014877496,3.884497546772206e-05,0.0017336448196345541
19.959999999999663,998,0.02,cylinder,9.128152634811071,0.0003042394737671717,7.188206544973705e-06,1.141019079351384,3.802993422089646e-05,0.0017338009035381989
19.999999999999662,1000,0.02,cylinder,9.127687719393194,0.0003030745885808043,6.240151107867552e-06,1.1409609649241492,3.7884323572600536e-05,0.001733791273262085
20.05999999999966,1003,0.02,cylinder,9.126911990131717,0.00032404393776174585,-5.940040398578376e-06,1.1408639987664646,4.050549222021823e-05,0.0017336226032286055
20.09999999999966,1005,0.02,cylinder,9.126421795107253,0.0003204386775208741,-5.860560417047012e-06,1.1408027243884067,4.005483469010926e-05,0.0017336085436965617
