run,time,step,x,radius,vorticity,n_peaks,raw_n_peaks,bridge_ratio,core
selective_eddy_viscosity,3.9,1040,5.259993076324463,0.9599999785423279,0.2555007934570313,2,3,0.24690291533152192,1
selective_eddy_viscosity,3.9,1040,4.639993667602539,1.100000023841858,0.3204434204101563,2,3,0.24690291533152192,2
selective_eddy_viscosity,4.05,1080,5.419992923736572,1.059999942779541,0.2721161270141602,3,3,0.19412308763267305,1
selective_eddy_viscosity,4.05,1080,4.819993495941162,1.0399999618530273,0.2997759246826172,3,3,0.19412308763267305,2
selective_eddy_viscosity,4.2,1120,5.539992809295654,1.159999966621399,0.26603561401367193,4,5,0.24903406756771343,1
selective_eddy_viscosity,4.2,1120,4.999993324279785,1.0,0.2820154190063477,4,5,0.24903406756771343,2
selective_eddy_viscosity,4.35,1160,5.579992771148682,1.2200000286102295,0.2658999633789063,4,5,0.32627170160885294,1
selective_eddy_viscosity,4.35,1160,5.199993133544922,0.9399999976158142,0.2545417022705079,4,5,0.32627170160885294,2
selective_eddy_viscosity,4.5,1200,5.619992733001709,1.2599999904632568,0.2700759506225586,4,7,0.49040136528646555,1
selective_eddy_viscosity,4.5,1200,5.519992828369141,0.9199999570846558,0.2396292877197266,4,7,0.49040136528646555,2
