time,step,total_kinetic_energy,total_enstrophy,test_filtered_enstrophy,kinetic_energy_rate,kinetic_energy_rate_source,viscous_kinetic_energy_rate,total_helicity,vortex_strength_magnitude_sum,net_vortex_strength_x,net_vortex_strength_y,net_vortex_strength_z,linear_impulse_x,linear_impulse_y,linear_impulse_z,angular_impulse_x,angular_impulse_y,angular_impulse_z,n_particles_total,max_vortex_strength_magnitude,min_particle_core_radius,mean_particle_core_radius,max_particle_core_radius,mean_eddy_viscosity,max_eddy_viscosity,mean_effective_viscosity,max_effective_viscosity,invariant_projection_correction_ratio,mean_core_radius,mean_overlap_ratio,max_overlap_ratio,vorticity_divergence_error,vortex_strength_misalignment_degrees,n_stabilization_events,n_regularization_events,last_stabilization_mechanism,stabilization_vortex_strength_error,stabilization_vortex_strength_growth,stabilization_vorticity_growth,max_stabilization_vorticity_growth,stretching_viscosity_feedback_coefficient
0.5848944159,75,26.00206184387207,1611.093994140625,1376.56982421875,-1.0123490556140762,direct_energy_backward_difference,-2.306572198867798,0.004448616411536932,40.81172180175781,-5.2663381211459637e-08,-1.8700957298278809e-06,-2.4586915969848633e-07,19.80411720275879,-2.5911140255630016e-05,-4.76560671813786e-05,0.0003652599116321653,7.561098027508706e-05,-4.267214171704836e-05,17544,0.009005381725728512,0.08698733150959015,0.09560347348451614,0.10120626538991928,0.0006127775995992124,0.0011617764830589294,0.001659975154325366,0.002208973979577422,0.0,0.09560347637870828,0.3283927273271792,0.4548472061237066,0.05652742423741249,5.248026474363755,0,0,none,0.0,0.0,0.0,0.0,0.0
0.62388737696,80,25.931909561157227,1580.359375,1353.451904296875,-1.799101191799663,direct_energy_backward_difference,-2.240290641784668,-0.002900749910622835,40.81852340698242,-1.0628718882799149e-07,-1.2206146493554115e-07,1.2200325727462769e-07,19.802671432495117,-5.227123619988561e-05,-3.813629155047238e-05,0.00042312496225349605,8.126400643959641e-05,-9.366459562443197e-05,17544,0.009161251597106457,0.08799947798252106,0.09693736582994461,0.10281839966773987,0.00059717264957726,0.0011934026842936873,0.0016443702625110745,0.002240600064396858,0.0,0.09693736883837559,0.3227742128974165,0.4272448682068757,0.05430332890958853,5.4879721790871585,0,0,none,0.0,0.0,0.0,0.0,0.0
0.66288033802,85,25.832059860229492,1545.311767578125,1326.3369140625,-2.5607109132874415,direct_energy_backward_difference,-2.2067675590515137,-0.00676337443292141,40.87117004394531,-9.327868610853329e-08,-4.856992745772004e-07,-5.154870450496674e-07,19.8018798828125,-4.545575939118862e-05,-4.4536544010043144e-05,0.00044076202902942896,8.116082608466968e-05,-0.00010338560241507366,17544,0.009283853694796562,0.08900506049394608,0.09824308007955551,0.10449808090925217,0.0005864230915904045,0.0011617399286478758,0.0016336204716935754,0.0022089374251663685,0.0,0.09824308540079212,0.31727777058703555,0.4488218912714975,0.04565627069373834,5.883090957247788,0,0,none,0.0,0.0,0.0,0.0,0.0
0.70187329908,90,25.739360809326172,1513.6513671875,1301.822021484375,-2.377327814645335,direct_energy_backward_difference,-2.150472640991211,-0.00019843208428937942,40.90458679199219,-1.4703255146741867e-07,-1.2328382581472397e-07,1.9487924873828888e-07,19.803653717041016,-2.190342638641596e-05,-8.451822213828564e-05,0.0005917722010053694,0.0001232223876286298,-0.0001068255805876106,17544,0.00931605976074934,0.09002500772476196,0.09952279180288315,0.10607068240642548,0.0005723572103306651,0.0010746500920504332,0.0016195547068491578,0.002121847588568926,0.0,0.0995227834248021,0.31240408876838244,0.4463031043159398,0.04366738839439066,6.135322094116594,0,0,none,0.0,0.0,0.0,0.0,0.0
0.74086626014,95,25.666305541992188,1485.0308837890625,1279.9395751953125,-1.8735501318192087,direct_energy_backward_difference,-2.0828206539154053,0.0030547145288437605,40.85489273071289,-1.928565325215459e-07,8.924398571252823e-07,1.653563231229782e-06,19.802526473999023,-8.83941538631916e-06,-6.102322367951274e-05,0.0006667595589533448,8.789709681877866e-05,-9.587479144101962e-05,17544,0.00937215331941843,0.0910366103053093,0.10077562183141708,0.10748730599880219,0.000562313012778759,0.0010532222222536802,0.0016095103928819299,0.002100419718772173,0.0,0.10077562332501558,0.3069189240120023,0.4691650699763007,0.04834273772635436,6.320720726737533,0,0,none,0.0,0.0,0.0,0.0,0.0
0.7798592212,100,25.604333877563477,1453.621826171875,1255.872802734375,-1.5893038831637536,direct_energy_backward_difference,-2.069042205810547,0.005297122057527304,40.76681137084961,-2.1126470528542995e-07,-1.2293457984924316e-06,7.711350917816162e-07,19.80080223083496,9.800773113965988e-06,-4.597945371642709e-05,0.0007723845774307847,7.953682506922632e-05,-9.683117968961596e-05,17544,0.00941488053649664,0.09204113483428955,0.10200777649879456,0.10886027663946152,0.0005538206896744668,0.0010390678653493524,0.0016010182444006205,0.002086265478283167,0.0,0.1020077740547629,0.3002003286244268,0.4818910655135145,0.0496530157109409,6.423962193022282,0,0,none,0.0,0.0,0.0,0.0,0.0
0.81885218226,105,25.532615661621094,1424.91552734375,1233.3829345703125,-1.8392605740309662,direct_energy_backward_difference,-2.0007197856903076,0.0031505022197961807,40.729671478271484,-1.2343298294581473e-07,-3.277091309428215e-07,1.4062970876693726e-07,19.799705505371094,-3.268680302426219e-06,-7.84468138590455e-05,0.0008590175420977175,0.00011509301111800596,-0.00013618014054372907,17544,0.009439028799533844,0.09302715212106705,0.10321283340454102,0.11023826897144318,0.0005272722919471562,0.001057770219631493,0.001574469730257988,0.0021049678325653076,0.0,0.10321283536825994,0.29494301957719116,0.4400117189381534,0.0476178018529251,6.579166558438373,0,0,none,0.0,0.0,0.0,0.0,0.0
0.85784514332,110,25.442066192626953,1397.1956787109375,1211.497802734375,-2.322200380084209,direct_energy_backward_difference,-1.9266424179077148,-0.003072486724704504,40.70509719848633,-1.4582474250346422e-07,1.3895914889872074e-06,3.417953848838806e-07,19.796049118041992,-2.939978367066942e-05,-0.00012519214942585677,0.0009283606195822358,0.00017517076048534364,-0.00014026778808329254,17544,0.009535441175103188,0.09395142644643784,0.10438823699951172,0.1115676611661911,0.0005231403629295528,0.0010393300326541066,0.0015703379176557064,0.002086527645587921,0.0,0.10438822969332222,0.29248343723383474,0.43397062582389295,0.040700454267258636,6.916202860915914,0,0,none,0.0,0.0,0.0,0.0,0.0
0.89683810438,115,25.38932991027832,1368.4803466796875,1189.1634521484375,-1.3524564668860453,direct_energy_backward_difference,-1.9122868776321411,-0.004593160469084978,40.674720764160156,-1.5576370060443878e-07,-2.9186048777773976e-07,2.2290623746812344e-06,19.793825149536133,-8.268223609775305e-06,-7.590978930238634e-05,0.0010019225301221013,7.519566133851185e-05,-8.033326594159007e-05,17544,0.009710673242807388,0.09487717598676682,0.10555429011583328,0.11280621588230133,0.0005231722025200725,0.0010458356700837612,0.0015703696990385652,0.002093033166602254,0.0,0.10555428989499983,0.29062418312894217,0.4623484287205933,0.03945146473937282,7.275558580625717,0,0,none,0.0,0.0,0.0,0.0,0.0
0.93583106544,120,25.367557525634766,1345.877685546875,1171.7281494140625,-0.5583670501466312,direct_energy_backward_difference,-1.8370599746704102,0.0004792801628354937,40.540611267089844,-9.237555786967278e-08,5.252077244222164e-07,-1.832377165555954e-07,19.7917537689209,5.089037586003542e-05,-2.725888043642044e-05,0.0010088954586535692,6.039471918484196e-05,-2.750365274550859e-05,17544,0.009816714562475681,0.09578157961368561,0.10669320821762085,0.11401045322418213,0.00048357105697505176,0.0010498740011826158,0.001530768582597375,0.0020970716141164303,0.0,0.10669321099162862,0.2877003396535307,0.47132747041266404,0.05758921848599219,7.551718306508846,0,0,none,0.0,0.0,0.0,0.0,0.0
0.9748240265,125,25.336885452270508,1325.552734375,1156.050048828125,-0.7866053905745074,direct_energy_backward_difference,-1.7720630168914795,-0.005851926282048225,40.49285888671875,-1.3649696484208107e-07,-7.82711140345782e-07,2.1129235392436385e-06,19.78733253479004,0.0001045590324793011,-0.00011499773245304823,0.0008667224901728332,0.00019666619482450187,3.1145162211032584e-05,17544,0.009784864261746407,0.0966564416885376,0.10779637098312378,0.11530764400959015,0.00047190667828544974,0.0010585295967757702,0.0015191042330116034,0.002105727093294263,0.0,0.10779637470459195,0.2850946992741107,0.4892598058456826,0.06334542988541651,7.95021892713309,0,0,none,0.0,0.0,0.0,0.0,0.0
1.01381698756,130,25.282440185546875,1301.9267578125,1137.4425048828125,-1.3962844893942696,direct_energy_backward_difference,-1.7522437572479248,-0.014847083017230034,40.45652770996094,-6.98555595590733e-08,3.273598849773407e-07,7.66129232943058e-07,19.787324905395508,0.00013254681834951043,-0.00017138762632384896,0.0004402963677421212,0.00024916062830016017,4.450330834515626e-06,17544,0.009723808616399765,0.09752904623746872,0.1088896170258522,0.11662532389163971,0.0004782798932865262,0.0010314551182091236,0.001525477389805019,0.0020786526147276163,0.0,0.10888962389674502,0.28295709040537526,0.49409120431161707,0.06054338305629685,8.218565301721174,0,0,none,0.0,0.0,0.0,0.0,0.0
1.05280994862,135,25.193185806274414,1276.8436279296875,1117.2110595703125,-2.288986956777195,direct_energy_backward_difference,-1.7031371593475342,-0.005413885228335857,40.51237106323242,-5.050969775766134e-08,-3.0105002224445343e-07,6.407499313354492e-07,19.787687301635742,9.585963562130928e-05,-0.0001915378961712122,0.00030720289214514196,0.0002890812756959349,-6.029343785485253e-05,17544,0.009796494618058205,0.09841720014810562,0.10997061431407928,0.11786019057035446,0.0004662780265789479,0.0009688833961263299,0.0015134754357859492,0.0020160810090601444,0.0,0.1099706106176672,0.28010262816662446,0.5173137668057721,0.044602573157361915,8.615090470178192,0,0,none,0.0,0.0,0.0,0.0,0.0
1.09180290968,140,25.101163864135742,1252.7408447265625,1097.8365478515625,-2.359962917334599,direct_energy_backward_difference,-1.6693847179412842,-0.003921056166291237,40.60183334350586,-8.155620889738202e-08,9.400537237524986e-07,5.029141902923584e-07,19.784893035888672,9.83220525085926e-06,-0.00015438358241226524,9.693060565041378e-05,0.0002691992267500609,-0.00017253431724384427,17544,0.009930359199643135,0.09928561002016068,0.11103154718875885,0.11910653859376907,0.00045398151269182563,0.0009403679869137704,0.0015011790674179792,0.001987565541639924,0.0,0.11103154524712328,0.2770549113835977,0.493581354855548,0.030061226035557508,8.943916265101505,0,0,none,0.0,0.0,0.0,0.0,0.0
1.13079587074,145,25.044879913330078,1234.5357666015625,1083.61962890625,-1.4434387457535605,direct_energy_backward_difference,-1.6372121572494507,-0.012752792797982693,40.62078094482422,-5.094625521451235e-08,4.89410012960434e-07,1.1256634024903178e-06,19.783424377441406,-6.245914846658707e-06,-8.030189201235771e-05,-0.000327753514284268,0.00017671390378382057,-0.00020566261082421988,17544,0.009888965636491776,0.10014048218727112,0.11207445710897446,0.12028443813323975,0.00044196945964358747,0.0008928846218623221,0.0014891668688505888,0.0019400820601731539,0.0,0.11207445773665105,0.27337429313484396,0.47170684875988456,0.03504920151421913,9.123312121928635,0,0,none,0.0,0.0,0.0,0.0,0.0
1.1697888318,150,25.017433166503906,1222.3795166015625,1074.6529541015625,-0.703889781130972,direct_energy_backward_difference,-1.6090664863586426,-0.0011022842954844236,40.6492919921875,-6.33008312433958e-08,4.978355718776584e-07,2.2562744561582804e-07,19.784236907958984,8.730031549930573e-05,-5.359615897759795e-06,-0.0003595476155169308,8.184267790056765e-05,-7.570874731754884e-05,17544,0.009808373637497425,0.10099705308675766,0.11310003697872162,0.12137646973133087,0.00043229086440987885,0.0009169179829768836,0.001479488448239863,0.0019641155377030373,0.0,0.11310003785271243,0.26881590318804344,0.4497452730742575,0.04761841781064031,9.148549695514106,0,0,none,0.0,0.0,0.0,0.0,0.0
1.20878179286,155,24.983646392822266,1211.5972900390625,1066.8448486328125,-0.8664839182038943,direct_energy_backward_difference,-1.5730880498886108,0.012241770513355732,40.684505462646484,-4.202593117952347e-08,3.217428456991911e-08,-8.544593583792448e-07,19.786638259887695,0.00013256538659334183,-3.5363686038181186e-05,1.905175122374203e-05,0.00012626360694412142,-1.8260572687722743e-05,17544,0.009844795800745487,0.1018458753824234,0.11410978436470032,0.12248948961496353,0.00042311742436140776,0.0009351494372822344,0.0014703149208799005,0.001982346875593066,0.0,0.1141097793343693,0.26469507157111694,0.41661139431342575,0.05156868812118335,9.042043147698216,0,0,none,0.0,0.0,0.0,0.0,0.0
1.24777475392,160,24.939125061035156,1199.7947998046875,1058.1114501953125,-1.1417786845836797,direct_energy_backward_difference,-1.549752116203308,0.005931035149842501,40.77294921875,-7.203198038041592e-08,-5.657202564179897e-07,-9.311770554631948e-08,19.791257858276367,4.229069236316718e-05,-0.00015653332229703665,0.0003457042621448636,0.0003670042788144201,-0.00019653169147204608,17544,0.00991916749626398,0.10267394036054611,0.11510609835386276,0.12365689873695374,0.0004178912495262921,0.0009438295965082943,0.0014650888042524457,0.001991027034819126,0.0,0.11510609670822894,0.26116297422978485,0.4259248950549896,0.053204522495669385,9.15251787287295,0,0,none,0.0,0.0,0.0,0.0,0.0
1.28676771498,165,24.876874923706055,1186.8070068359375,1048.318603515625,-1.5964455029028077,direct_energy_backward_difference,-1.5383665561676025,-0.0073860567063093185,40.82511901855469,-1.0508574632694945e-07,2.2605527192354202e-06,5.685724318027496e-07,19.794677734375,-7.53236236050725e-05,-0.0002297236060258001,0.0007147344877012074,0.0005546964821405709,-0.0004200635012239218,17544,0.009919075295329094,0.10349252074956894,0.11608945578336716,0.12480191141366959,0.0004119313962291926,0.0009207092225551605,0.0014591289218515158,0.0019679067190736532,0.0,0.11608946662628918,0.2587602943725308,0.4621306815403042,0.0495860604238547,9.104437639422509,0,0,none,0.0,0.0,0.0,0.0,0.0
1.32576067604,170,24.79546356201172,1174.8653564453125,1039.2818603515625,-2.0878476391948073,direct_energy_backward_difference,-1.5306049585342407,-0.012879924848675728,40.96967315673828,-1.1973315849900246e-07,-8.407514542341232e-07,6.75092451274395e-07,19.79507064819336,-0.00010158191435039043,-0.00022192980395630002,0.0009379832772538066,0.0005594423855654895,-0.00046292442129924893,17544,0.009812183678150177,0.10431542992591858,0.11706200987100601,0.12588945031166077,0.0004056362377014011,0.0009236211772076786,0.0014528336469084024,0.001970818731933832,0.0,0.11706200827421036,0.25756687743357803,0.5009414876870425,0.047970027130875004,9.238622118707205,0,0,none,0.0,0.0,0.0,0.0,0.0
1.3647536371,175,24.708717346191406,1164.5123291015625,1031.4888916015625,-2.2246634639219325,direct_energy_backward_difference,-1.5053874254226685,-0.025660431012511253,41.145992279052734,-8.928327588364482e-08,-3.9295991882681847e-07,6.378395482897758e-07,19.794639587402344,-6.3376173784490675e-06,-0.00011469519085949287,0.0005688205128535628,0.0003584390215110034,-0.00025169161381199956,17544,0.009560476988554,0.10513845831155777,0.11801984161138535,0.12698522210121155,0.00039358765934593976,0.0008993446244858205,0.001440785126760602,0.0019465421792119741,0.0,0.11801982518774744,0.25599336626250235,0.4521948997088783,0.047860770992400076,9.309244085181927,0,0,none,0.0,0.0,0.0,0.0,0.0
1.40374659816,180,24.62067413330078,1153.1302490234375,1022.8414306640625,-2.2579258024326387,direct_energy_backward_difference,-1.4907957315444946,-0.022923840209841728,41.340213775634766,-1.2135569704696536e-07,-3.8620783016085625e-07,1.3365643098950386e-06,19.794384002685547,1.1903699487447739e-05,-2.0149163901805878e-05,0.0002558461856096983,0.00019295509264338762,-0.00022947588877286762,17544,0.009360921569168568,0.10594587028026581,0.11896593868732452,0.1280822604894638,0.0003969149256590754,0.0008820200455375016,0.0014441123930737376,0.0019292174838483334,0.0,0.11896593784263661,0.25429950330338524,0.44934145671386405,0.04915806350159242,9.344789066355704,0,0,none,0.0,0.0,0.0,0.0,0.0
1.44273955922,185,24.53820037841797,1141.453369140625,1013.9878540039062,-2.1150934076513592,direct_energy_backward_difference,-1.498340368270874,0.006602597422897816,41.556396484375,-9.089126251637936e-08,-7.58038368076086e-07,3.91592038795352e-07,19.793214797973633,-7.061244104988873e-05,1.1397321941331029e-05,0.0003735697828233242,0.00020787229004781693,-0.0004486275720410049,17544,0.00938565656542778,0.1067734882235527,0.11990750581026077,0.12911474704742432,0.0003954446583520621,0.0008860661764629185,0.0014426421839743853,0.0019332636147737503,0.0,0.11990749359987013,0.25279010169146127,0.5188851781538267,0.03808725932510563,9.347940106211254,0,0,none,0.0,0.0,0.0,0.0,0.0
1.48173252028,190,24.470970153808594,1133.33935546875,1008.0167236328125,-1.7241630997431898,direct_energy_backward_difference,-1.470497727394104,0.025762423872947693,41.746490478515625,-7.746712071821094e-08,-2.2280873963609338e-06,1.7668353393673897e-06,19.792661666870117,-0.0001556621864438057,3.5472912713885307e-06,0.0005671562976203859,0.00026206066831946373,-0.0006393541116267443,17544,0.00949086993932724,0.10762259364128113,0.12083480507135391,0.13011331856250763,0.00037490224349312484,0.0008628206560388207,0.001422099769115448,0.0019100181525573134,0.0,0.12083480224723393,0.2510250648351654,0.5281160239733527,0.04326067229763511,9.353507608513988,0,0,none,0.0,0.0,0.0,0.0,0.0
