cloud,strength_scale,mode,method,steps,dt,horizon,finite,velocity_probe_error,vorticity_probe_error,gradient_probe_error,wall_time_s,position_error,strength_error,strength_magnitude_error,strength_angle_mean_deg,strength_error_p95,strength_error_max,excess_growth,velocity_evaluations,gradient_evaluations,fused_evaluations,pairwise_stretching_sweeps,tree_builds,tree_refits,tree_traversals,kernel_launches,synchronisations,host_device_transfers,total_strength_drift,total_strength_drift_abs,linear_impulse_drift,linear_impulse_drift_abs,angular_impulse_drift,angular_impulse_drift_abs,energy_drift,energy_drift_abs
offset_inclined_rings,2.0,DIRECT,coupled_rk4_reference,5,0.016,0.08,True,1.0513576342037538e-08,1.5459234138382127e-08,1.5805368746159075e-08,0.0337194359744899,6.506458630541661e-09,1.0474525621536012e-08,5.912555851403894e-09,5.034075130388715e-07,2.254747102548003e-08,2.275440903997664e-08,-1.0872280468405234e-08,20,0,0,20,0,0,0,0,0,0,1.4545936326434172e-06,3.65579253621684e-05,5.043152448257816e-06,6.700526790175224e-05,8.995916383059025e-07,8.450407951166028e-06,9.476799880998168e-06,8.820661454045364e-05
offset_inclined_rings,2.0,DIRECT,coupled_rk4_reference,10,0.008,0.08,True,6.600122212091902e-10,9.615765510495779e-10,9.861258165930478e-10,0.06381401600083336,4.075251036074669e-10,6.563809324891237e-10,3.6938187677596903e-10,1.9209907040660863e-07,1.415269286555928e-09,1.4256095956901757e-09,-6.785967345905728e-10,40,0,0,40,0,0,0,0,0,0,1.4545933829036132e-06,3.655791908552253e-05,5.042915586215378e-06,6.700212086133017e-05,8.996270676127158e-07,8.450740760057585e-06,9.476162976707368e-06,8.820068646642198e-05
offset_inclined_rings,2.0,DIRECT,coupled_rk4_reference,20,0.004,0.08,True,4.133363538527304e-11,5.993725624714198e-11,6.156682736705127e-11,0.11462465400109068,2.54913146008372e-11,4.106827442667104e-11,2.307607364942461e-11,2.592540104865294e-07,8.862540739280176e-11,8.918023991289365e-11,-4.2373105025648855e-11,80,0,0,80,0,0,0,0,0,0,1.4545933588418335e-06,3.6557918480784046e-05,5.042900700694455e-06,6.700192308655983e-05,8.996289470226591e-07,8.450758414491055e-06,9.476125805735726e-06,8.82003404925058e-05
offset_inclined_rings,2.0,DIRECT,coupled_rk4_reference,40,0.002,0.08,True,2.578447918191629e-12,3.7278016804873e-12,3.833768242636734e-12,0.24765881797065958,1.5887953229234394e-12,2.5597606204327662e-12,1.4382594107784197e-12,3.201651173443477e-07,5.524854172750575e-12,5.5519781245008e-12,-2.6416646647965867e-12,160,0,0,160,0,0,0,0,0,0,1.4545933570306844e-06,3.65579184352649e-05,5.042899767753424e-06,6.700191069114557e-05,8.996290535820839e-07,8.450759415468134e-06,9.476123563827981e-06,8.820031962564201e-05
offset_inclined_rings,2.0,DIRECT,reuse_stage_gradients,5,0.016,0.08,True,0.00045450781384521186,0.000478265300604634,0.0005940815995941226,0.022511414950713515,0.00013969045253804508,0.00024275958571000084,0.0001806029004703428,0.007894672827241059,0.0003938100287857221,0.0003979017871776264,0.000354399439062688,15,15,0,0,0,0,0,0,0,0,7.883855211182286e-05,0.00198142892907327,0.0001965937062756481,0.0026120197816643063,0.0001997859321051015,0.0018767100062995201,0.0002661625045495227,0.002477344012612903
offset_inclined_rings,2.0,DIRECT,reuse_stage_gradients,10,0.008,0.08,True,0.00022761758060853548,0.00023929538101127252,0.0002975061553417498,0.04321965400595218,6.990751776813711e-05,0.00012116247266159089,9.027130774529621e-05,0.00392730158550386,0.00019753332651660602,0.00019799204616106756,0.0001770677890859654,30,30,0,0,0,0,0,0,0,0,4.013214407121998e-05,0.001008630791895615,9.869534088270301e-05,0.0013113043526544214,0.00010027068959411947,0.0009419031886631624,0.00013797802354359933,0.0012842493764342322
offset_inclined_rings,2.0,DIRECT,reuse_stage_gradients,20,0.004,0.08,True,0.00011386628791887202,0.00011971336765866366,0.00014884877046342638,0.08483297604834661,3.4960547904375174e-05,6.0540490667847966e-05,4.512303527794487e-05,0.0019596376590535714,9.875702768869556e-05,9.89600711354707e-05,8.85091054390335e-05,60,60,0,0,0,0,0,0,0,0,2.078877745688749e-05,0.0005224789642853667,4.990417647992208e-05,0.0006630461301261378,5.05733131281284e-05,0.0004750656955633259,7.373034251590624e-05,0.0006862552743438499
offset_inclined_rings,2.0,DIRECT,reuse_stage_gradients,40,0.002,0.08,True,5.694334742633858e-05,5.987635643780483e-05,7.44457609879662e-05,0.1693072600173764,1.7480849867391385e-05,3.0261742421857973e-05,2.2557727221078445e-05,0.0009789419883182936,4.932072248835434e-05,4.953496488520053e-05,4.424942803020255e-05,120,120,0,0,0,0,0,0,0,0,1.1120414385851911e-05,0.0002794864971157329,2.57021696539343e-05,0.0003414889359359127,2.5734280065779746e-05,0.00024173764586665758,4.1599473560016226e-05,0.00038719280511045895
offset_inclined_rings,2.0,DIRECT,averaged_gradient_exponential,5,0.016,0.08,True,0.0004541728032635885,0.0004777762024842423,0.0005940166178665218,0.042339805979281664,0.0001396474261690588,0.00024255604190021388,0.00018056413313291306,0.007871822512744691,0.00039472500686745323,0.0003978107587631243,0.0003540097112225212,15,15,0,0,0,0,0,0,0,0,7.890458265053581e-05,0.0019830884575159358,0.00019649998224109867,0.0026107745280043683,0.00019971095704161235,0.0018760057202149572,0.0002662410243353154,0.0024780748462873703
offset_inclined_rings,2.0,DIRECT,averaged_gradient_exponential,10,0.008,0.08,True,0.0002275285515875729,0.0002391845448654859,0.00029748256131290014,0.08597745298175141,6.989548999431656e-05,0.00012113191211746725,9.024831576668065e-05,0.003923416267605779,0.00019775365649762598,0.00019795210770881186,0.00017695383919450494,30,30,0,0,0,0,0,0,0,0,4.015112377511444e-05,0.0010091078038821921,9.867547241380277e-05,0.0013110403725159828,0.0001002539351773787,0.000941745804300731,0.00013798244069482618,0.001284290489675044
offset_inclined_rings,2.0,DIRECT,averaged_gradient_exponential,20,0.004,0.08,True,0.00011384336925909661,0.00011968705174930979,0.00014884194748438008,0.17080369405448437,3.495738291842206e-05,6.053534132667239e-05,4.511560960552923e-05,0.0019588968642070587,9.874841492589804e-05,9.901757325608239e-05,8.847851528528132e-05,60,60,0,0,0,0,0,0,0,0,2.07938268072869e-05,0.0005226058683023282,4.99025463978726e-05,0.0006630244722275223,5.056937013813426e-05,0.0004750286566752582,7.372952661168549e-05,0.0006862476802034223
offset_inclined_rings,2.0,DIRECT,averaged_gradient_exponential,40,0.002,0.08,True,5.693753508289729e-05,5.98699489341238e-05,7.444393937159897e-05,0.30618941999273375,1.748003891219915e-05,3.0260763293669334e-05,2.2555660261028438e-05,0.0009787855513181624,4.9318315015070965e-05,4.954921455672784e-05,4.424151532898619e-05,120,120,0,0,0,0,0,0,0,0,1.1121714498459076e-05,0.000279519172509457,2.5703558184359852e-05,0.00034150738448651837,2.573332481297719e-05,0.00024172867259975028,4.1599028504399476e-05,0.0003871886626942711
offset_inclined_rings,2.0,TRANSPOSED,fractional_x_gamma,5,0.016,0.08,True,0.00039468917451704214,0.0007614626370782462,0.0006115843259004709,0.02362110500689596,0.00015551479914543233,0.0006897105196805078,0.0002235478249813087,0.02763715408591022,0.0013037047068498924,0.0013509794889623435,-0.0003013875223271784,15,0,0,15,0,0,0,0,0,0,2.93863857945674e-17,7.385604298221472e-16,3.633324644917424e-05,0.00048273752123204717,8.570603677069774e-05,0.000805088602150561,0.00012842083035227494,0.001195294490132781
offset_inclined_rings,2.0,TRANSPOSED,fractional_x_gamma,10,0.008,0.08,True,0.00019749296661102596,0.00038052042032237144,0.00030584834608647984,0.04566486401017755,7.783756185150376e-05,0.00034458820038328543,0.00011049470141090877,0.013826069272297648,0.0006502038694399722,0.000673938773992449,-0.0001481803143437474,30,0,0,30,0,0,0,0,0,0,2.7834454579388887e-17,6.995561441862952e-16,3.166885390263024e-05,0.0004207646034218618,4.7707563111850046e-05,0.00044814597366682474,4.586775229624417e-05,0.0004269203947995237
offset_inclined_rings,2.0,TRANSPOSED,fractional_x_gamma,20,0.004,0.08,True,9.876957271198835e-05,0.00019016724038394106,0.00015289878242348876,0.09089821798261255,3.893093920347129e-05,0.00017223882300198838,5.493131546393152e-05,0.006915259073936463,0.00032469549112085943,0.00033660753760623584,-7.346013554040584e-05,60,0,0,60,0,0,0,0,0,0,1.078999128260527e-16,2.71182058765845e-15,2.9435432087453167e-05,0.0003910905000512101,2.8723121758544886e-05,0.0002698136422741859,4.572508571582916e-06,4.2559250603702026e-05
offset_inclined_rings,2.0,TRANSPOSED,fractional_x_gamma,40,0.002,0.08,True,4.938879010492632e-05,9.505536805455319e-05,7.643809608563469e-05,0.18084439495578408,1.9467504398717525e-05,8.61070267735638e-05,2.738714221503249e-05,0.0034582290602362593,0.00016224690732886423,0.0001682165958499067,-3.6572360582211796e-05,120,0,0,120,0,0,0,0,0,0,4.080248810942676e-17,1.02547837514208e-15,2.834481997315274e-05,0.0003766002069963489,1.9236424733641934e-05,0.00018069936357711924,1.610698579350557e-05,0.00014991797918462169
offset_inclined_rings,2.0,TRANSPOSED,fractional_gamma_x,5,0.016,0.08,True,0.00039564493230109305,0.0007591065677099206,0.0006112750099605678,0.023224723991006613,0.00015601267268507254,0.0006883156087620309,0.00021357679885697893,0.027719541670750948,0.0012910776912055898,0.0013404279279493351,0.0002811688178799219,15,0,0,15,0,0,0,0,0,0,4.61730812305302e-17,1.1604561022995075e-15,1.937059939367669e-05,0.0002573652522122752,6.60410052581608e-05,0.0006203630760591716,0.00020322958176505838,0.0018915872031772807
offset_inclined_rings,2.0,TRANSPOSED,fractional_gamma_x,10,0.008,0.08,True,0.0001976476468429698,0.00037969509075716436,0.0003055503999924723,0.04603491100715473,7.791627172883684e-05,0.0003442385548410112,0.00010799981402902825,0.01384665250665863,0.000647025423181882,0.0006712791955093544,0.0001431261047912037,30,0,0,30,0,0,0,0,0,0,8.102236567512311e-17,2.0363141502514606e-15,2.3167484785414313e-05,0.0003078121354813933,2.8140521482009147e-05,0.00026434092576643753,0.00011996626251930408,0.0011166024405682151
offset_inclined_rings,2.0,TRANSPOSED,fractional_gamma_x,20,0.004,0.08,True,9.879780825762143e-05,0.0001899311873601846,0.00015279663366269487,0.09530487202573568,3.8944876445702416e-05,0.00017215130877104172,5.4307399439753904e-05,0.006920402642068772,0.0003238981103713941,0.000335939758069913,7.219671328064261e-05,60,0,0,60,0,0,0,0,0,0,4.2679770874201883e-17,1.072659637082306e-15,2.518241906943283e-05,0.00033458332927144546,9.197731486258203e-06,8.639985074843093e-05,7.834561619608352e-05,0.0007292125670605998
offset_inclined_rings,2.0,TRANSPOSED,fractional_gamma_x,40,0.002,0.08,True,4.939455128888719e-05,9.499263005127961e-05,7.640909722181897e-05,0.18453444604529068,1.9470270241506153e-05,8.608513585789831e-05,2.723114330125606e-05,0.0034595146020457504,0.00016204721213500028,0.0001680492791696945,3.625652559093831e-05,120,0,0,120,0,0,0,0,0,0,7.690179391395377e-17,1.9327528864636273e-15,2.6218028615227747e-05,0.0003483428369939558,2.7639738661576273e-07,2.5963677007245778e-06,5.7566188892309215e-05,0.0005358051977406575
offset_inclined_rings,2.0,TRANSPOSED,parallel_lagged,5,0.016,0.08,True,0.0005009167361739489,0.0007001119564472597,0.0006698260952926934,0.023326118011027575,0.000156433513104389,0.0006889894298503484,0.00020577030694163674,0.02783061732139307,0.0013005990772308666,0.0013638931093867535,0.000262363150781415,15,0,0,15,0,0,0,0,0,0,1.0276513946414834e-16,2.5827696574855915e-15,0.00017599298271626164,0.0023383106254908736,0.00020594760106185946,0.0019345902867817788,0.00020735382225140397,0.001929974137102164
offset_inclined_rings,2.0,TRANSPOSED,parallel_lagged,10,0.008,0.08,True,0.00025066745508145726,0.00035052976645385755,0.0003355276458806689,0.04558189504314214,7.833124041387276e-05,0.0003446144991000202,0.00010356457949976873,0.013909106541555794,0.0006523502122998717,0.0006845377027266502,0.0001325833621876893,30,0,0,30,0,0,0,0,0,0,8.920734967595949e-18,2.242025235105681e-16,8.78157068809256e-05,0.0011667533404767225,9.815361792325332e-05,0.0009220162549491429,0.0001222070381792145,0.001137458767322741
offset_inclined_rings,2.0,TRANSPOSED,parallel_lagged,20,0.004,0.08,True,0.00012536795739099345,0.00017540362541164432,0.00016790880787397372,0.0936805050005205,3.918513180440186e-05,0.0001723491187139255,5.1955425309843706e-05,0.006953360178173248,0.0003267005417061981,0.000342953420580245,6.66419696869355e-05,60,0,0,60,0,0,0,0,0,0,1.2254936226169319e-16,3.0800014094675963e-15,4.682601197837292e-05,0.0006221484497192692,4.4220200280710304e-05,0.0004153870669117987,7.951097958725024e-05,0.000740059346641786
offset_inclined_rings,2.0,TRANSPOSED,parallel_lagged,40,0.002,0.08,True,6.269026645712405e-05,8.773921495214988e-05,8.398965070481573e-05,0.18007475300692022,1.9596286780071234e-05,8.618651410976124e-05,2.6021406935648715e-05,0.0034764260498855335,0.0001634833166085178,0.00017165258688885067,3.340851378972369e-05,120,0,0,120,0,0,0,0,0,0,4.168864801627578e-17,1.0477500027681815e-15,3.0979034222306984e-05,0.0004115993931772402,1.723893121183204e-05,0.00016193569968747656,5.816015623429975e-05,0.0005413336302328986
offset_inclined_rings,2.0,TRANSPOSED,strang_x_gamma_x,5,0.016,0.08,True,7.034529002214641e-06,1.0991329633723173e-05,9.655786525680965e-06,0.02846649900311604,8.500536133107785e-07,1.5708776404626194e-05,2.662894524383538e-06,0.0005783668471557372,3.1458223301407167e-05,3.5157973356525584e-05,4.8231187935685915e-06,30,0,0,15,0,0,0,0,0,0,6.875079924342659e-17,1.7278960466526055e-15,2.501318101924767e-05,0.00033233476728404326,9.93484884001466e-06,9.332403954909196e-05,3.648116202655934e-05,0.0003395534185877125
offset_inclined_rings,2.0,TRANSPOSED,strang_x_gamma_x,10,0.008,0.08,True,1.7583274671153809e-06,2.7485202295858034e-06,2.4121504346671104e-06,0.05482691101497039,2.0968958280575024e-07,3.925875683571023e-06,6.659324119680806e-07,0.00014454752005774667,7.862660806409375e-06,8.783419096795932e-06,1.204949772093763e-06,60,0,0,30,0,0,0,0,0,0,2.6343077648314257e-17,6.620737537031165e-16,2.6707716082814112e-05,0.00035484901349573693,9.800648156034923e-06,9.206341141665408e-05,3.6744761004071106e-05,0.0003420069022208594
offset_inclined_rings,2.0,TRANSPOSED,strang_x_gamma_x,20,0.004,0.08,True,4.396131954729615e-07,6.873240653262969e-07,6.02945622426519e-07,0.11140038596931845,5.2125201233501215e-08,9.814327094593295e-07,1.6649776422426902e-07,3.6059205213258484e-05,1.9657131618935154e-06,2.1954005752703524e-06,3.0112527511834317e-07,120,0,0,60,0,0,0,0,0,0,7.921420507145583e-17,1.9908701176995277e-15,2.7131120056531477e-05,0.000360474521941233,9.76591752066305e-06,9.173716556820644e-05,3.6801172008323704e-05,0.00034253195537914394
offset_inclined_rings,2.0,TRANSPOSED,strang_x_gamma_x,40,0.002,0.08,True,1.0991156378640752e-07,1.7186205595959684e-07,1.5073323452414002e-07,0.2179080869536847,1.2997722879811123e-08,2.453617280030206e-07,4.162557515953796e-08,9.096629350387951e-06,4.914521691080712e-07,5.488125659388515e-07,7.526680484278775e-08,240,0,0,120,0,0,0,0,0,0,8.867985982826808e-17,2.228767969262877e-15,2.7236943260275757e-05,0.0003618805298281365,9.757084137505577e-06,9.165418826151406e-05,3.681408225650867e-05,0.00034265211928463657
offset_inclined_rings,2.0,TRANSPOSED,strang_gamma_x_gamma,5,0.016,0.08,True,7.562009511512645e-06,1.1013187297554466e-05,9.756308908849158e-06,0.0345701519981958,1.2228879678049835e-06,1.6375768714744486e-05,6.7918639302256745e-06,0.0005670321615904005,3.202973388246699e-05,3.3698995713882936e-05,-1.0566570598946612e-05,15,0,0,30,0,0,0,0,0,0,4.396681561135024e-17,1.1050065994108394e-15,2.9782903503169284e-05,0.00039570713925399736,9.234602274271757e-06,8.674620034410108e-05,3.6841018983228816e-05,0.0003429028365626863
offset_inclined_rings,2.0,TRANSPOSED,strang_gamma_x_gamma,10,0.008,0.08,True,1.8512290895509129e-06,2.7494705160370538e-06,2.3914471533342417e-06,0.0702875480055809,2.734618272922821e-07,4.090790690622075e-06,1.6984925631471118e-06,0.00014165256124173937,8.003741190302037e-06,8.408611727078946e-06,-2.6403023909939207e-06,30,0,0,60,0,0,0,0,0,0,7.527537065763457e-17,1.8918764116341874e-15,2.790217861239238e-05,0.000370719103209294,9.633895202650424e-06,9.049700014385209e-05,3.690813664551606e-05,0.0003435275434089391
offset_inclined_rings,2.0,TRANSPOSED,strang_gamma_x_gamma,20,0.004,0.08,True,4.5959323878926604e-07,6.892547987472989e-07,5.962782726654581e-07,0.13779412099393085,6.675639660067584e-08,1.0223273471157898e-06,4.2467825020079326e-07,3.532489332604178e-05,2.0005315414657145e-06,2.100184181316124e-06,-6.598748573143015e-07,60,0,0,120,0,0,0,0,0,0,2.874650559335752e-17,7.2247848630775895e-16,2.7430006838088347e-05,0.00036444564696193885,9.725268993949959e-06,9.135532938975288e-05,3.6851238257161244e-05,0.0003429979538562833
offset_inclined_rings,2.0,TRANSPOSED,strang_gamma_x_gamma,40,0.002,0.08,True,1.1460655735603948e-07,1.726981209795571e-07,1.491520896144632e-07,0.2609581269789487,1.6658681944000996e-08,2.555370971729811e-07,1.0617585981759301e-07,8.865315100867384e-06,5.000860896441513e-07,5.248032501057989e-07,-1.6494164695444012e-07,120,0,0,240,0,0,0,0,0,0,1.0872752074541264e-16,2.7326206433345613e-15,2.7311700065259953e-05,0.00036287377756292897,9.747051962710392e-06,9.155994998044648e-05,3.682775390423804e-05,0.00034277937002080705
offset_inclined_rings,2.0,TRANSPOSED,coupled_rk2,5,0.016,0.08,True,2.6118459186557355e-05,4.421008101244317e-05,4.239733639509117e-05,0.013998174981679767,1.3375474294052097e-05,4.672155145057676e-05,1.2280916685855483e-05,0.001627680538141231,8.730551753882495e-05,0.00011259037519720816,-2.2926995278510317e-05,10,0,0,10,0,0,0,0,0,0,1.0526374572375671e-16,2.6455664820407847e-15,2.755452490338273e-05,0.00036610004198752257,9.016887366036109e-06,8.470107262914528e-05,3.620959565626748e-05,0.0003370257773536167
offset_inclined_rings,2.0,TRANSPOSED,coupled_rk2,10,0.008,0.08,True,6.515684276444529e-06,1.1137780576704741e-05,1.064546914921437e-05,0.028220196021720767,3.32891364024256e-06,1.168475684347821e-05,3.087805208184217e-06,0.00040691438322131983,2.1808159161069136e-05,2.8174862608488838e-05,-5.748689006722324e-06,20,0,0,20,0,0,0,0,0,0,6.19254132674527e-17,1.5563553871323306e-15,2.7341595159772876e-05,0.00036327097531519575,9.586232075953643e-06,9.004927158828835e-05,3.676166145164813e-05,0.0003421642054544094
offset_inclined_rings,2.0,TRANSPOSED,coupled_rk2,20,0.004,0.08,True,1.6278580333762368e-06,2.7958931521863387e-06,2.6687711591962044e-06,0.05590587301412597,8.307632237588173e-07,2.9205567165250954e-06,7.741353199347287e-07,0.00010162223252417552,5.447194378821677e-06,7.044035053979977e-06,-1.4390334327626586e-06,40,0,0,40,0,0,0,0,0,0,2.7415037541826028e-17,6.890150443143122e-16,2.7289426888020012e-05,0.0003625778475423124,9.714217495890696e-06,9.125151598921022e-05,3.6816076896353096e-05,0.00034267068466853345
offset_inclined_rings,2.0,TRANSPOSED,coupled_rk2,40,0.002,0.08,True,4.068740703709546e-07,7.004533475790819e-07,6.68219902441018e-07,0.11065590201178566,2.0753348496892437e-07,7.299869469304537e-07,1.9380588257367083e-07,2.5442597644423907e-05,1.3610340129038825e-06,1.7608561013749091e-06,-3.599747104381868e-07,80,0,0,80,0,0,0,0,0,0,5.692808654713577e-17,1.4307588678352454e-15,2.7276500885499067e-05,0.00036240610768897646,9.744398091100295e-06,9.153502056047369e-05,3.68191468938614e-05,0.00034269925909136134
offset_inclined_rings,2.0,TRANSPOSED,coupled_rk3,5,0.016,0.08,True,1.3958075820790193e-06,2.2272181090490737e-06,2.604122593361144e-06,0.0222564700525254,6.943457188607681e-07,8.568857336950101e-07,5.039296801424002e-07,2.6322358110629126e-05,1.5308064544381637e-06,1.7792127222670447e-06,8.120046038955759e-08,15,0,0,15,0,0,0,0,0,0,8.007937403346628e-17,2.012614185340855e-15,2.7250686008309778e-05,0.00036206312127726946,9.52761450034736e-06,8.949864127349993e-05,3.6197612646201456e-05,0.00033691424384407753
offset_inclined_rings,2.0,TRANSPOSED,coupled_rk3,10,0.008,0.08,True,1.7476055915522241e-07,2.800940400169132e-07,3.2673533276616124e-07,0.04252387600718066,8.696727934323307e-08,1.0740944119962868e-07,6.325856835229207e-08,3.332009283559213e-06,1.92573046464812e-07,2.2437319958162955e-07,1.0198775327769694e-08,30,0,0,30,0,0,0,0,0,0,4.769326711758918e-17,1.1986625408185106e-15,2.7269699962477705e-05,0.00036231574800350174,9.725644923769827e-06,9.135886072575428e-05,3.674035972979559e-05,0.0003419659367569494
offset_inclined_rings,2.0,TRANSPOSED,coupled_rk3,20,0.004,0.08,True,2.185712134562808e-08,3.510853853054151e-08,4.090733392494071e-08,0.08504991501104087,1.0878823038676271e-08,1.344437354853795e-08,7.921610963996103e-09,4.430365995525848e-07,2.4140826981512628e-08,2.8165285070558158e-08,1.2782277450542302e-09,60,0,0,60,0,0,0,0,0,0,1.2435325606103413e-16,3.125338205530522e-15,2.7271910069926378e-05,0.00036234511234320974,9.750543602390677e-06,9.159274906223036e-05,3.6808421648432434e-05,0.0003425994323986714
offset_inclined_rings,2.0,TRANSPOSED,coupled_rk3,40,0.002,0.08,True,2.7327219710278992e-09,4.394348834730491e-09,5.117184000425674e-09,0.16126516804797575,1.360255037828921e-09,1.6816687637190387e-09,9.910193837546684e-10,1.7075472925031877e-07,3.021702295918201e-09,3.5279451120183463e-09,1.60032875827183e-10,120,0,0,120,0,0,0,0,0,0,9.898657382676729e-17,2.4878039451055665e-15,2.727217549239624e-05,0.00036234863884848255,9.753664240045364e-06,9.162206309776266e-05,3.681694025851827e-05,0.00034267872053028725
offset_inclined_rings,2.0,TRANSPOSED,coupled_rk4_reference,5,0.016,0.08,True,1.0400730532982704e-08,1.5775732048899906e-08,1.5799355092836808e-08,0.02741849998710677,6.3647476690200885e-09,9.971462436623472e-09,5.851940637775289e-09,2.3790966933023955e-07,1.7772422680839657e-08,2.1776266709364895e-08,-9.064993463656554e-09,20,0,0,20,0,0,0,0,0,0,1.384033594279819e-17,3.4784558176887644e-16,2.7272507640987083e-05,0.0003623530519027261,9.754146157277694e-06,9.162659003758566e-05,3.681878712463686e-05,0.00034269591048996517
offset_inclined_rings,2.0,TRANSPOSED,coupled_rk4_reference,10,0.008,0.08,True,6.5243716114751e-10,9.794450317685849e-10,9.852060373957801e-10,0.05357504199491814,3.9834297158562395e-10,6.216475329742749e-10,3.6559340844230617e-10,2.009401859934621e-07,1.1081704969398698e-09,1.3561783175519397e-09,-5.677481819623333e-10,40,0,0,40,0,0,0,0,0,0,2.2363275104040354e-17,5.620504062164855e-16,2.7272231092928406e-05,0.00036234937757859066,9.754113074618372e-06,9.162627927217226e-05,3.681819475543213e-05,0.0003426903969323547
offset_inclined_rings,2.0,TRANSPOSED,coupled_rk4_reference,20,0.004,0.08,True,4.0822142285307915e-11,6.095245905349474e-11,6.145225753310218e-11,0.10426409001229331,2.488847130949079e-11,3.876504218493118e-11,2.2827725293407224e-11,2.347877527191883e-07,6.930613311872835e-11,8.447172906361172e-11,-3.5483394001464314e-11,80,0,0,80,0,0,0,0,0,0,5.3638929561190516e-17,1.3480933364468521e-15,2.7272213735651647e-05,0.00036234914696311923,9.754110806164886e-06,9.162625796321766e-05,3.6818160144895865e-05,0.0003426900747900419
offset_inclined_rings,2.0,TRANSPOSED,coupled_rk4_reference,40,0.002,0.08,True,2.5237301154545997e-12,3.746447043777017e-12,3.784972704638085e-12,0.2139258590177633,1.5312579536892345e-12,2.381072507798026e-12,1.410225182980372e-12,2.7747643503176803e-07,4.281868414806345e-12,5.123833598582746e-12,-2.178479618921855e-12,160,0,0,160,0,0,0,0,0,0,9.662985796577123e-17,2.4285732152215364e-15,2.727221264841112e-05,0.0003623491325176224,9.754110658440146e-06,9.16262565755499e-05,3.681815805929377e-05,0.00034269005537801434
offset_inclined_rings,2.0,TRANSPOSED,reuse_stage_gradients,5,0.016,0.08,True,0.0005162320241258911,0.0006354074269450921,0.0006157472235087721,0.020254763949196786,0.00015677905183995584,0.0004717044157818431,0.00023521079997683775,0.01900153142112874,0.0007437209174724171,0.0007508510139770411,0.00025270255518970686,15,15,0,0,0,0,0,0,0,0,0.0002226096814477485,0.005594791518833686,0.00021787674955706546,0.0028947945007447504,0.0002535844169409201,0.0023820716889330074,0.0003502450018217756,0.0032599533870456554
offset_inclined_rings,2.0,TRANSPOSED,reuse_stage_gradients,10,0.008,0.08,True,0.00025848374021338283,0.00031779195718621825,0.00030833065849447097,0.03991660900646821,7.851335925236749e-05,0.00023595624387840171,0.00011760520282840878,0.009505634172118697,0.00037078552799348037,0.0003746517763992586,0.00012598783717300712,30,30,0,0,0,0,0,0,0,0,0.00011147955635829303,0.002801786842245302,0.00011023179371002126,0.0014645821129960555,0.00012197777582678342,0.0011458109689117535,0.00019379471351254127,0.0018037708730194169
offset_inclined_rings,2.0,TRANSPOSED,reuse_stage_gradients,20,0.004,0.08,True,0.00012928863308073164,0.00015891931069067662,0.00015424426754354227,0.07322863501030952,3.927790379873912e-05,0.00011799902360059033,5.880119860796443e-05,0.004753767657125696,0.00018512506143711902,0.00018711578901973227,6.290085737404197e-05,60,60,0,0,0,0,0,0,0,0,5.577633970973389e-05,0.0014018123126098292,5.881191196978817e-05,0.0007813977383751832,5.6128455883286825e-05,0.0005272485088634316,0.0001153312014287183,0.0010734609738154433
offset_inclined_rings,2.0,TRANSPOSED,reuse_stage_gradients,40,0.002,0.08,True,6.465032629287394e-05,7.946567099910528e-05,7.713741825785682e-05,0.14870780298952013,1.964301732880956e-05,5.90040885232899e-05,2.9400078412548166e-05,0.0023770878571366845,9.249577529396386e-05,9.350325257312595e-05,3.142691947827482e-05,120,120,0,0,0,0,0,0,0,0,2.7896418141137544e-05,0.0007011134583493339,3.680188192737681e-05,0.0004889639928859186,2.31914475271188e-05,0.00021785128300133572,7.607572020772228e-05,0.0007080851988554571
offset_inclined_rings,2.0,TRANSPOSED,averaged_gradient_exponential,5,0.016,0.08,True,0.0005170231158901004,0.0006357735682357632,0.0006159723317532436,0.03900641103973612,0.00015671573211208402,0.00047120145229271313,0.0002352580532884838,0.018975404267355948,0.0007468875321029552,0.0007538762817318529,0.00025379821180966644,15,15,0,0,0,0,0,0,0,0,0.0002229389193916909,0.0056030661708814655,0.00021774314984829635,0.0028930194435023778,0.00025343783938671386,0.0023806947973782355,0.0003503235397313895,0.0032606843894100734
offset_inclined_rings,2.0,TRANSPOSED,averaged_gradient_exponential,10,0.008,0.08,True,0.0002586578783138709,0.00031784865282307714,0.00030837178047754955,0.07603996596299112,7.849530682499938e-05,0.00023575832524124488,0.00011760372061176239,0.009496033203839653,0.00037145827552785755,0.00037520228873795503,0.00012624378990158506,30,30,0,0,0,0,0,0,0,0,0.00011154327186489419,0.0028033881875849653,0.00011016373935025728,0.001463677916532702,0.0001219281802977489,0.0011453450881331317,0.00019378331100256577,0.00180366474259408
offset_inclined_rings,2.0,TRANSPOSED,averaged_gradient_exponential,20,0.004,0.08,True,0.000129329215917996,0.00015892911119845692,0.00015425264629421797,0.1488480999832973,3.927310910837114e-05,0.00011794051143025307,5.879915728790342e-05,0.004750983730578396,0.00018527834416900562,0.00018722760130561466,6.296264728966766e-05,60,60,0,0,0,0,0,0,0,0,5.578993554377851e-05,0.0014021540131886612,5.878426876139728e-05,0.0007810304600501872,5.611443071986042e-05,0.0005271167620268802,0.00011532446177710398,0.0010733982435837675
