cloud,strength_scale,mode,method,step,time,total_strength_drift,total_strength_drift_abs,linear_impulse_drift,linear_impulse_drift_abs,angular_impulse_drift,angular_impulse_drift_abs,energy_drift,energy_drift_abs
perturbed_ring,0.75,MIXED,coupled_rk4_reference,14,0.056,9.270853823880586e-07,4.3687869398412136e-06,2.1569383732921428e-05,4.908269596219357e-05,1.9078868586252483e-06,2.9087069578802565e-06,8.411846840080022e-06,3.538777715250685e-06
perturbed_ring,0.75,MIXED,coupled_rk4_reference,15,0.06,1.034753607833508e-06,4.876161498967923e-06,2.4175338613526156e-05,5.5012735164041095e-05,2.1545585930007773e-06,3.284775269712695e-06,9.65576657684225e-06,4.06208199404956e-06
perturbed_ring,0.75,MIXED,coupled_rk4_reference,16,0.064,1.1491134905307879e-06,5.4150697499886716e-06,2.6948448362709394e-05,6.132314738417365e-05,2.4177023766505305e-06,3.685956372755933e-06,1.0985277176693212e-05,4.6213934713490445e-06
perturbed_ring,0.75,MIXED,coupled_rk4_reference,17,0.068,1.270241668621661e-06,5.9858728416381764e-06,2.9890052690714686e-05,6.801698123034822e-05,2.6973769207071416e-06,4.112339776238058e-06,1.2400339327622417e-05,5.216695608989408e-06
perturbed_ring,0.75,MIXED,coupled_rk4_reference,18,0.07200000000000001,1.3982006226905694e-06,6.5888652067340505e-06,3.300120882187958e-05,7.5096642493169e-05,2.9936257621191725e-06,4.563991855282225e-06,1.3900911179377085e-05,5.847970800998414e-06
perturbed_ring,0.75,MIXED,coupled_rk4_reference,19,0.076,1.5330414201242624e-06,7.224287494666869e-06,3.6282750930757574e-05,8.256402939729076e-05,3.306480878251777e-06,5.040961361618181e-06,1.548694836510239e-05,6.515200382695152e-06
perturbed_ring,0.75,MIXED,coupled_rk4_reference,20,0.08,1.6748059076528862e-06,7.892336903506639e-06,3.9735336124326883e-05,9.042063723726734e-05,3.635965335670351e-06,5.543283461838199e-06,1.7158403983527844e-05,7.2183646231960275e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbed_ring,0.75,MIXED,reuse_stage_gradients,1,0.004,4.60465094704375e-08,2.1698906381366893e-07,9.304504722954399e-07,2.1173074856956487e-06,6.849881527121288e-08,1.0443123484245723e-07,2.2033666433114896e-07,9.269337547523904e-08
perturbed_ring,0.75,MIXED,reuse_stage_gradients,2,0.008,8.982168688761878e-08,4.232747274887787e-07,1.853759643107623e-06,4.2183644222881225e-06,1.361298949544023e-07,2.0753954608959032e-07,3.54796504394658e-07,1.49259251513989e-07
perturbed_ring,0.75,MIXED,reuse_stage_gradients,3,0.012,1.3211819244047902e-07,6.225923141648572e-07,2.794905443599057e-06,6.3600099024559365e-06,2.0601828509974513e-07,3.140892850176566e-07,4.0338052593406654e-07,1.6969805122224457e-07
perturbed_ring,0.75,MIXED,reuse_stage_gradients,4,0.016,1.7379237225845855e-07,8.189772599056739e-07,3.778360293710924e-06,8.597932691455689e-06,2.811806337560016e-07,4.286795425681531e-07,3.6609226831685765e-07,1.5401126357561523e-07
perturbed_ring,0.75,MIXED,reuse_stage_gradients,5,0.02,2.1574231822301278e-07,1.0166617229967725e-06,4.827067441502281e-06,1.098434181309686e-05,3.643212935615491e-07,5.554332934868037e-07,2.429378179936346e-07,1.0220144908146267e-07
perturbed_ring,0.75,MIXED,reuse_stage_gradients,6,0.024,2.5887956949890937e-07,1.219941230553393e-06,5.961655977643748e-06,1.3566180258329029e-05,4.5770571761715674e-07,6.978043794766256e-07,3.3925798205809264e-08,1.4272235449031001e-08
perturbed_ring,0.75,MIXED,reuse_stage_gradients,7,0.028,3.0409769756774616e-07,1.4330266389786032e-06,7.1999874435785235e-06,1.6384093259251922e-05,5.631259080816531e-07,8.58524833165422e-07,2.609326298268232e-07,1.0977168191095288e-07
perturbed_ring,0.75,MIXED,reuse_stage_gradients,8,0.032,3.522420518392511e-07,1.6599015635153796e-06,8.557033199236438e-06,1.9472149230460755e-05,6.819371974425082e-07,1.0396609537253491e-06,6.416237640031251e-07,2.6992453866503396e-07
perturbed_ring,0.75,MIXED,reuse_stage_gradients,9,0.036000000000000004,4.040848248726083e-07,1.9042048758703565e-06,1.0045012222414805e-05,2.2858153341524598e-05,8.151319739606314e-07,1.2427257064700345e-06,1.108131365167244e-06,4.6617950316685253e-07
perturbed_ring,0.75,MIXED,reuse_stage_gradients,10,0.04,4.6030830140237946e-07,2.1691517671081673e-06,1.1673691263274854e-05,2.6564330540297233e-05,9.634214173582264e-07,1.46880333462749e-06,1.6604366542056547e-06,6.985286752358988e-07
perturbed_ring,0.75,MIXED,reuse_stage_gradients,11,0.044,5.214972203648671e-07,2.457497754548646e-06,1.3450756470327651e-05,3.060817121478234e-05,1.1273086658757e-06,1.7186609076358383e-06,2.2985183171933128e-06,9.669630883224478e-07
perturbed_ring,0.75,MIXED,reuse_stage_gradients,12,0.048,5.881393543013623e-07,2.7715414121403063e-06,1.53821904442549e-05,3.5003289206430326e-05,1.3071473121783272e-06,1.992837502244359e-06,3.022352502490697e-06,1.2714727082863142e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,13,0.052000000000000005,6.606322362967637e-07,3.1131560704117637e-06,1.7472615908896585e-05,3.97602038583789e-05,1.503185178387135e-06,2.291710940609795e-06,3.8319128252302e-06,1.6120464352842312e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,14,0.056,7.3929360823475e-07,3.4838390527142718e-06,1.9725588828151048e-05,4.488700702420328e-05,1.715595821482409e-06,2.615545822487558e-06,4.727170361378256e-06,1.988672101271849e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,15,0.06,8.24373415442705e-07,3.884768198654293e-06,2.2143837739546385e-05,5.038990768880408e-05,1.9445007066015158e-06,2.9645273299751087e-06,5.708093659083276e-06,2.4013364747776933e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,16,0.064,9.160657597101839e-07,4.316858191365999e-06,2.472945359940561e-05,5.627366397483993e-05,2.1899846377636907e-06,3.3387847527311553e-06,6.774648730362625e-06,2.8500252574059637e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,17,0.068,1.0145198243071463e-06,4.780812040446808e-06,2.7484037512851152e-05,6.254191931305977e-05,2.452106453321179e-06,3.7384077939389837e-06,7.92679905426949e-06,3.3347230851688003e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,18,0.07200000000000001,1.1198493079789527e-06,5.277165538611437e-06,3.040881430549228e-05,6.91974608829088e-05,2.7309064437996336e-06,4.163457879322961e-06,9.164505587317135e-06,3.8554135328716654e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,19,0.076,1.2321402509081353e-06,5.806324140667923e-06,3.350471920293516e-05,7.624241685803594e-05,3.026411514984643e-06,4.613976028635069e-06,1.0487726751603174e-05,4.4120791091173395e-06
perturbed_ring,0.75,MIXED,reuse_stage_gradients,20,0.08,1.351457341776295e-06,6.368592684846597e-06,3.6772463753375626e-05,8.367840641793149e-05,3.3386388047587232e-06,5.089988369775864e-06,1.1896418442594762e-05,5.004701259581079e-06
perturbed_ring,2.0,DIRECT,fractional_x_gamma,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbed_ring,2.0,DIRECT,fractional_x_gamma,1,0.004,3.3842319960940425e-07,4.252751350789025e-06,2.8346292147297195e-06,1.7201077927231806e-05,1.0066963014751285e-07,4.092743792550978e-07,1.5278396521410468e-07,4.570641607415382e-07
perturbed_ring,2.0,DIRECT,fractional_x_gamma,2,0.008,6.698045439178897e-07,8.417012138054014e-06,5.675185913487882e-06,3.4438124973160284e-05,2.0385548012495426e-07,8.287785001656916e-07,2.4758344557483457e-07,7.406635873508094e-07
perturbed_ring,2.0,DIRECT,fractional_x_gamma,3,0.012,9.942107396995273e-07,1.2493620623840431e-05,8.522025166889515e-06,5.171329577490236e-05,3.0958423492639014e-07,1.2586208511047467e-06,2.84352985485572e-07,8.506622961590438e-07
perturbed_ring,2.0,DIRECT,fractional_x_gamma,4,0.016,1.3117147702019598e-06,1.64834939426868e-05,1.137549897093048e-05,6.90287263121916e-05,4.178784612797776e-07,1.6988931775526325e-06,2.6304532646335783e-07,7.869189100340179e-07
perturbed_ring,2.0,DIRECT,fractional_x_gamma,5,0.02,1.622396221080215e-06,2.0387632197429775e-05,1.423595617329241e-05,8.638653346018238e-05,5.287568025788138e-07,2.149671274596422e-06,1.836114202022091e-07,5.492866974599053e-07
perturbed_ring,2.0,DIRECT,fractional_x_gamma,6,0.024,1.9263416199297423e-06,2.420712272590215e-05,1.710374240254659e-05,0.00010378881455984533,6.422341637103829e-07,2.6110157383495444e-06,4.600042278369433e-08,1.3761355521779706e-07
perturbed_ring,2.0,DIRECT,fractional_x_gamma,7,0.028,2.223644786574291e-06,2.7943144502780137e-05,1.9979199999812992e-05,0.00012123764700326111,7.583218895047222e-07,3.08297269144448e-06,1.4984029107217432e-07,4.48257948981734e-07
perturbed_ring,2.0,DIRECT,fractional_x_gamma,8,0.032,2.51440719569101e-06,3.159697269646475e-05,2.2862667952724594e-05,0.0001387350878329032,8.770279343455697e-07,3.5655744725861777e-06,4.039651391404506e-07,1.2084906098053239e-06
perturbed_ring,2.0,DIRECT,fractional_x_gamma,9,0.036000000000000004,2.7987383491663717e-06,3.5169983348244386e-05,2.5754481833081627e-05,0.00015628317336331172,9.98357024368388e-07,4.058840295972156e-06,7.164303224875528e-07,2.1432525567632865e-06
perturbed_ring,2.0,DIRECT,fractional_x_gamma,10,0.04,3.0767561600234642e-06,3.866365819686742e-05,2.8654973735846058e-05,0.00017388391881090036,1.1223108114500296e-06,4.5627768773405424e-06,1.0872938168613497e-06,3.2527172284524397e-06
perturbed_ring,2.0,DIRECT,fractional_x_gamma,11,0.044,3.348587344258969e-06,4.207958960251092e-05,3.156447222207277e-05,0.0001915393179476515,1.248888019808313e-06,5.0773790299735576e-06,1.5166153766992239e-06,4.537063384546514e-06
perturbed_ring,2.0,DIRECT,fractional_x_gamma,12,0.048,3.614367821569688e-06,4.541948558245869e-05,3.448330226356617e-05,0.00020925134276528196,1.3780845848327572e-06,5.602630229116625e-06,2.0044565357218593e-06,5.9964751075725076e-06
perturbed_ring,2.0,DIRECT,fractional_x_gamma,13,0.052000000000000005,3.874243121534389e-06,4.868517491533288e-05,3.7411785190863735e-05,0.00022702194315959718,1.5098937846500078e-06,6.138503146860222e-06,2.5508805891196246e-06,7.631141749619985e-06
perturbed_ring,2.0,DIRECT,fractional_x_gamma,14,0.056,4.128368794515711e-06,5.187861230463962e-05,4.035023864300475e-05,0.00024485304662567794,1.6443063650615138e-06,6.684960160076478e-06,3.1559526064674463e-06,9.441257970976835e-06
perturbed_ring,2.0,DIRECT,fractional_x_gamma,15,0.06,4.376910824786787e-06,5.500188357027123e-05,4.32989765214105e-05,0.00026274655797801677,1.7813106571007563e-06,7.241953828350429e-06,3.819739421333532e-06,1.1427023709043027e-05
perturbed_ring,2.0,DIRECT,fractional_x_gamma,16,0.064,4.620046043328598e-06,5.8057210835870846e-05,4.625830894461677e-05,0.00028070435907582577,1.9208926893781415e-06,7.809427350720405e-06,4.5423096254899435e-06,1.3588644161011132e-05
perturbed_ring,2.0,DIRECT,fractional_x_gamma,17,0.068,4.857962535790105e-06,6.104695765541052e-05,4.922854220677579e-05,0.0002987283085712185,2.063036292950438e-06,8.387314992026809e-06,5.323733570990856e-06,1.592632979008357e-05
perturbed_ring,2.0,DIRECT,fractional_x_gamma,18,0.07200000000000001,5.090860045761341e-06,6.397363408087048e-05,5.220997873867135e-05,0.0003168202416726422,2.2077232012385955e-06,8.975542489129996e-06,6.164083363492448e-06,1.84402963054886e-05
perturbed_ring,2.0,DIRECT,fractional_x_gamma,19,0.076,5.318950363965332e-06,6.683990155296896e-05,5.520291707034738e-05,0.0003349819699181007,2.3549331444743995e-06,9.574027434885013e-06,7.063432861807565e-06,2.113076466114805e-05
perturbed_ring,2.0,DIRECT,fractional_x_gamma,20,0.08,5.542457703837569e-06,6.964857762083302e-05,5.8207651797924905e-05,0.00035321528097379326,2.504643938667767e-06,1.0182679639839914e-05,8.021857668405121e-06,2.39979610272556e-05
perturbed_ring,2.0,DIRECT,coupled_rk3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbed_ring,2.0,DIRECT,coupled_rk3,1,0.004,2.3001956868423032e-07,2.8905111486410823e-06,2.8250194051987034e-06,1.714276374569797e-05,6.862527037924534e-08,2.789973986645544e-07,2.896089461980804e-08,8.663858785951106e-08
perturbed_ring,2.0,DIRECT,coupled_rk3,2,0.008,4.603517874453144e-07,5.784951174020517e-06,5.650406526861421e-06,3.428775886596859e-05,1.373990244898044e-07,5.585984608855742e-07,1.1584458168268192e-07,3.465573525929244e-07
perturbed_ring,2.0,DIRECT,coupled_rk3,3,0.012,6.913085879474352e-07,8.687239925036781e-06,8.476528985424701e-06,5.1437216152671285e-05,2.0646910255781624e-07,8.394042340364662e-07,2.606537678190595e-07,7.797643912788033e-07
perturbed_ring,2.0,DIRECT,coupled_rk3,4,0.016,9.232004714473385e-07,1.1601279275558365e-05,1.130375420971342e-05,6.859336523492882e-05,2.759820706339453e-07,1.1220105853049579e-06,4.633929625457204e-07,1.3862731944591644e-06
perturbed_ring,2.0,DIRECT,coupled_rk3,5,0.02,1.1563358100550505e-06,1.4530944343806993e-05,1.4132449341221557e-05,8.575843399828455e-05,3.4608260820912224e-07,1.407005712032738e-06,7.240684800471475e-07,2.166102651468549e-06
perturbed_ring,2.0,DIRECT,coupled_rk3,6,0.024,1.3910201693114025e-06,1.7480074979615722e-05,1.696298113865747e-05,0.00010293464800546468,4.1691292328626104e-07,1.6949677636779153e-06,1.0426884363550378e-06,3.1192770419963267e-06
perturbed_ring,2.0,DIRECT,coupled_rk3,7,0.028,1.6275556549365387e-06,2.0452467555428612e-05,1.9795715883035746e-05,0.00012012422992045734,4.886122025313095e-07,1.9864626063932e-06,1.4192627542470468e-06,4.245826050741641e-06
perturbed_ring,2.0,DIRECT,coupled_rk3,8,0.032,1.8662402928359587e-06,2.3451867175226842e-05,2.263101928266545e-05,0.0001373293989319628,5.613161046552799e-07,2.2820417633604963e-06,1.8538031586449372e-06,5.545784753646643e-06
perturbed_ring,2.0,DIRECT,coupled_rk3,9,0.036000000000000004,2.1073674444685875e-06,2.6481960327827235e-05,2.546925637908074e-05,0.00015455237018256233,6.351563013312946e-07,2.5822405483800405e-06,2.346323177059921e-06,7.0191936192287585e-06
perturbed_ring,2.0,DIRECT,coupled_rk3,10,0.04,2.351225263311708e-06,2.9546368056619146e-05,2.8310791453219607e-05,0.00017179535419939275,7.102600700422652e-07,2.88757641058456e-06,2.896838138998869e-06,8.666098506804332e-06
perturbed_ring,2.0,DIRECT,coupled_rk3,11,0.044,2.598096195689681e-06,3.2648639686793156e-05,3.115598793228712e-05,0.00018906055632897435,7.86749941762295e-07,3.198547502081022e-06,3.5053651752220822e-06,1.048655066426818e-05
perturbed_ring,2.0,DIRECT,coupled_rk3,12,0.048,2.8482565288304495e-06,3.579224714605161e-05,3.400520829712431e-05,0.00020635017617510773,8.647434042181688e-07,3.5156314715543337e-06,4.171923224274944e-06,1.2480606747633516e-05
perturbed_ring,2.0,DIRECT,coupled_rk3,13,0.052000000000000005,3.1019759861909615e-06,3.89805798793179e-05,3.685881399078897e-05,0.00022366640704412402,9.443526617733308e-07,3.839284488070886e-06,4.896533020315289e-06,1.4648328784616638e-05
perturbed_ring,2.0,DIRECT,coupled_rk3,14,0.056,3.359517375921415e-06,4.2216940431207894e-05,3.971716532721022e-05,0.00024101143539058346,1.0256844498165457e-06,4.169940486471972e-06,5.679217102465547e-06,1.6989784202614544e-05
perturbed_ring,2.0,DIRECT,coupled_rk3,15,0.06,3.6211362871590147e-06,4.550454062954471e-05,4.258062140142387e-05,0.00025838744027256613,1.1088399008383688e-06,4.508010622905022e-06,6.519999805460599e-06,1.9505045800727316e-05
perturbed_ring,2.0,DIRECT,coupled_rk3,16,0.064,3.887080838004424e-06,4.8846498418337404e-05,4.544954000041487e-05,0.0002757965928106466,1.1939144613721657e-06,4.853882937145666e-06,7.41890727271109e-06,2.219419178883797e-05
perturbed_ring,2.0,DIRECT,coupled_rk3,17,0.068,4.157591473625361e-06,5.224583532067597e-05,4.832427751481221e-05,0.0002932410556520416,1.280997853881595e-06,5.2079221976505405e-06,8.37596743878671e-06,2.5057305735209923e-05
perturbed_ring,2.0,DIRECT,coupled_rk3,18,0.07200000000000001,4.43290081090643e-06,5.57054744865435e-05,5.120518885187562e-05,0.00031072298244259655,1.3701740809185528e-06,5.5704699184614955e-06,9.391210042034172e-06,2.8094476604234586e-05
perturbed_ring,2.0,DIRECT,coupled_rk3,19,0.076,4.7132335303731565e-06,5.922823933469356e-05,5.409262734978826e-05,0.000328244517306697,1.4615214650216014e-06,5.941844521413446e-06,1.0464666618936238e-05,3.130579873955597e-05
perturbed_ring,2.0,DIRECT,coupled_rk3,20,0.08,4.998806312073913e-06,6.281685274691875e-05,5.698694469261648e-05,0.00034580779433122797,1.5551127232855677e-06,6.322341639298552e-06,1.1596370499361406e-05,3.469137184985982e-05
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,1,0.004,2.300195687512138e-07,2.8905111494828217e-06,2.8250194051025546e-06,1.714276374511452e-05,6.862526920205734e-08,2.7899739387867324e-07,2.8960944943272003e-08,8.66387384057532e-08
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,2,0.008,4.6035178781197784e-07,5.7849511786281455e-06,5.6504065265345586e-06,3.4287758863985125e-05,1.3739902016334767e-07,5.585984432962785e-07,1.1584468322029062e-07,3.4655765634994395e-07
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,3,0.012,6.913085888555214e-07,8.687239936448127e-06,8.476528984755201e-06,5.143721614860863e-05,2.0646909253465052e-07,8.39404193287087e-07,2.606539193832386e-07,7.797648446938865e-07
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,4,0.016,9.232004730475178e-07,1.1601279295666812e-05,1.1303754208577954e-05,6.85933652280386e-05,2.759820529967605e-07,1.1220105136006331e-06,4.6339316458181027e-07,1.386273798864579e-06
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,5,0.02,1.1563358126506663e-06,1.4530944376424461e-05,1.41324493394833e-05,8.575843398773647e-05,3.4608258095889437e-07,1.4070056012463959e-06,7.240687316644673e-07,2.1661034041997596e-06
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,6,0.024,1.391020173147856e-06,1.7480075027826022e-05,1.6962981136205667e-05,0.00010293464799058669,4.1691288431886717e-07,1.6949676052552021e-06,1.0426887399287364e-06,3.119277950158761e-06
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,7,0.028,1.6275556602763722e-06,2.0452467622530938e-05,1.9795715879752195e-05,0.00012012422990053211,4.886121497681481e-07,1.98646239188352e-06,1.4192631075504221e-06,4.245827107673961e-06
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,8,0.032,1.8662402998034544e-06,2.3451867262782974e-05,2.263101927835908e-05,0.00013732939890583092,5.61316036244242e-07,2.282041485234064e-06,1.853803561974883e-06,5.545785960237026e-06
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,9,0.036000000000000004,2.1073674534670797e-06,2.6481960440905622e-05,2.5469256373679752e-05,0.0001545523701497881,6.351562155812023e-07,2.5822401997613385e-06,2.3463236283381818e-06,7.0191949692599565e-06
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,10,0.04,2.3512252745732296e-06,2.95463681981356e-05,2.8310791446557795e-05,0.00017179535415896756,7.102599648524505e-07,2.887575982933281e-06,2.8968386394130196e-06,8.666100003829058e-06
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,11,0.044,2.5980962095794212e-06,3.264863986133678e-05,3.115598792419729e-05,0.0001890605562798837,7.867498154479483e-07,3.198546988547539e-06,3.505365725514356e-06,1.048655231050688e-05
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,12,0.048,2.848256545238074e-06,3.57922473522359e-05,3.400520828753662e-05,0.00020635017611692776,8.647432553528776e-07,3.5156308663395385e-06,4.171923823703108e-06,1.2480608540865745e-05
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,13,0.052000000000000005,3.1019760056037073e-06,3.898058012326566e-05,3.685881397947466e-05,0.0002236664069754666,9.443524890091242e-07,3.839283785694575e-06,4.896533669027789e-06,1.4648330725286485e-05
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,14,0.056,3.3595173984629314e-06,4.221694071447294e-05,3.9717165314086773e-05,0.00024101143531094784,1.0256842514329642e-06,4.169939679939584e-06,5.679217797790342e-06,1.6989786282728403e-05
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,15,0.06,3.6211363131710933e-06,4.550454095642213e-05,4.2580621386291437e-05,0.0002583874401807396,1.1088396757211006e-06,4.5080097076863004e-06,6.520000550366623e-06,1.950504802916697e-05
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,16,0.064,3.8870808678648805e-06,4.8846498793574965e-05,4.544953998314792e-05,0.0002757965927058674,1.1939142082985725e-06,4.8538819082699505e-06,7.418908063932514e-06,2.2194194155833458e-05
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,17,0.068,4.157591507440313e-06,5.2245835745607185e-05,4.832427749517168e-05,0.00029324105553285904,1.2809975718315088e-06,5.207921050970318e-06,8.37596827929247e-06,2.505730824964303e-05
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,18,0.07200000000000001,4.432900848883495e-06,5.570547496377737e-05,5.120518882973707e-05,0.00031072298230825555,1.3701737686473224e-06,5.570468648916612e-06,9.391210929300675e-06,2.8094479258555793e-05
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,19,0.076,4.713233572931418e-06,5.922823986949644e-05,5.409262732493657e-05,0.00032824451715589216,1.4615211218333478e-06,5.94184312617479e-06,1.0464667550885224e-05,3.130580152754803e-05
perturbed_ring,2.0,DIRECT,coupled_rk4_reference,20,0.08,4.998806359413016e-06,6.281685334179946e-05,5.698694466480085e-05,0.00034580779416243737,1.5551123483399216e-06,6.3223401149495875e-06,1.15963714773289e-05,3.4691374775519535e-05
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,1,0.004,2.313507210766231e-07,2.9072389029480808e-06,2.8298874708297245e-06,1.7172304108804e-05,6.873419208693583e-08,2.794402220288313e-07,2.3282748294070836e-07,6.965200696207319e-07
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,2,0.008,4.6175980920553733e-07,5.802644897292561e-06,5.662833524838118e-06,3.436316829147227e-05,1.3770659808780794e-07,5.59848907452366e-07,4.0771542849127555e-07,1.2197098686606012e-06
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,3,0.012,6.915361836498872e-07,8.690099976984028e-06,8.49920123133218e-06,5.157479572273053e-05,2.0706374350690488e-07,8.418217586162357e-07,5.246461797959562e-07,1.5695165753726315e-06
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,4,0.016,9.209918347439396e-07,1.1573524728190978e-05,1.133935223239164e-05,6.88093809166136e-05,2.7695004120924323e-07,1.1259458888891842e-06,5.836002696903232e-07,1.7458819523419322e-06
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,5,0.02,1.1504411329811855e-06,1.4456869647044839e-05,1.4183646654366555e-05,8.606910918941567e-05,3.475072132025603e-07,1.412797471906284e-06,5.845564355459481e-07,1.7487423908946198e-06
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,6,0.024,1.3802001143969318e-06,1.734410615949277e-05,1.703244302081709e-05,0.0001033561561313921,4.1887374699499174e-07,1.702939531380285e-06,5.274916269896335e-07,1.5780289341904563e-06
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,7,0.028,1.6105857522177127e-06,2.0239217468574223e-05,1.9886098166277898e-05,0.00012067268708346503,4.911843987940182e-07,1.9969199213470722e-06,4.123809920978617e-07,1.2336672359225531e-06
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,8,0.032,1.8419152175702297e-06,2.314618926421551e-05,2.2744967152686748e-05,0.0001380208566300961,5.645697448042215e-07,2.2952695019577898e-06,2.391978965464309e-07,7.155776176048789e-07
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,9,0.036000000000000004,2.0745051404481175e-06,2.6069000436264266e-05,2.560940318608331e-05,0.00015540280809379857,6.391557866441522e-07,2.598500535293285e-06,7.9139121800526e-09,2.3675034377390602e-08
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,10,0.04,2.3086708744379597e-06,2.9011613834764062e-05,2.847975753579082e-05,0.00017282067304471609,7.150636121063719e-07,2.9071053061773247e-06,2.8150116740073555e-07,8.421308783645998e-07
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,11,0.044,2.544725774835507e-06,3.197796719849528e-05,3.135637945491464e-05,0.0001902765708181926,7.924091121485581e-07,3.2215549715983217e-06,6.290793353010366e-07,1.8819358302835099e-06
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,12,0.048,2.7829804959238224e-06,3.497196432431183e-05,3.423961610211414e-05,0.0002077726080400689,8.713027546244027e-07,3.5422986408078053e-06,1.0348543615341061e-06,3.0958408467895993e-06
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,13,0.052000000000000005,3.023742313746502e-06,3.7997466556858444e-05,3.7129812466229395e-05,0.00022531087816930298,9.518494124823641e-07,3.8697626768590425e-06,1.4988617962871813e-06,4.483952278810932e-06
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,14,0.056,3.2673144804856743e-06,4.105828467544537e-05,4.002731129118416e-05,0.00024289346104226675,1.0341482449119837e-06,4.204350213405029e-06,2.021138959084865e-06,6.0463817703748646e-06
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,15,0.06,3.513995615695282e-06,4.4158171244060144e-05,4.293245300386873e-05,0.00026052242243512525,1.1182926260726685e-06,4.546440864943938e-06,2.6017249487350623e-06,7.783246288362022e-06
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,16,0.064,3.7640791393344877e-06,4.730081348665526e-05,4.5845575643325866e-05,0.0002781998136341231,1.2043701212210506e-06,4.896390629764427e-06,3.240660626109149e-06,9.694668070991952e-06
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,17,0.068,4.017852750570676e-06,5.04898267375935e-05,4.876701479172331e-05,0.0002959276710167126,1.2924625011740542e-06,5.254531948745527e-06,3.9379886224549954e-06,1.1780774652692116e-05
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,18,0.07200000000000001,4.275597953971534e-06,5.3728748487602076e-05,5.169710350737859e-05,0.0003137080156451351,1.3826457950281167e-06,5.6211739196876785e-06,4.69375332945103e-06,1.4041698834343919e-05
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,19,0.076,4.537589637825437e-06,5.702103308479023e-05,5.4636172259627654e-05,0.0003315428528711913,1.4749903735967177e-06,5.996602636529662e-06,5.508000898760898e-06,1.6477578681950433e-05
perturbed_ring,2.0,DIRECT,reuse_stage_gradients,20,0.08,4.8040957035802486e-06,6.037004707803997e-05,5.758454886588774e-05,0.00034943417195432673,1.5695610602616984e-06,6.381081640016837e-06,6.380779245596186e-06,1.9088557537294548e-05
perturbed_ring,2.0,TRANSPOSED,fractional_x_gamma,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
