case,case_class,mode,method,steps,dt,wall_time_s,finite,position_error,strength_error,strength_magnitude_error,strength_angle_mean_deg,strength_error_p95,strength_error_max,excess_growth,velocity_evaluations,gradient_evaluations,fused_evaluations,pairwise_stretching_sweeps,tree_builds,tree_refits,tree_traversals,kernel_launches,synchronisations,host_device_transfers,affine_map_error,nonaffine_residual,cloud_covariance_condition,gradient_trace_max,inverse_error,deformation_determinant_error,seed,chi_s_imposed
random_20260930,random_history,DIRECT,strang_x_gamma_x,16,0.0625,,True,0.00010055630758768001,0.000711069524526779,0.00018876296285329173,0.03370555359178341,0.0010468964371048869,0.0010468964371048869,-0.0001987722873662674,96,48,0,0,0,0,0,0,0,0,,,,,,,20260930,0.0829726401621858
random_20260930,random_history,DIRECT,strang_gamma_x_gamma,1,1.0,,True,0.311921348476949,0.11705741179577356,0.06995846726270373,5.375967963060527,0.15464063647717965,0.15464063647717965,-0.01969650318367258,3,6,0,0,0,0,0,0,0,0,,,,,,,20260930,1.322222535235013
random_20260930,random_history,DIRECT,strang_gamma_x_gamma,2,0.5,,True,0.1187558673816289,0.026822716437328774,0.013669679480770478,1.1264437572241495,0.04222458043429862,0.04222458043429862,-0.011229833319222428,6,12,0,0,0,0,0,0,0,0,,,,,,,20260930,0.6611112676175065
random_20260930,random_history,DIRECT,strang_gamma_x_gamma,4,0.25,,True,0.028752048880615676,0.004835543457107052,0.0015209405449224057,0.22277628459621995,0.0073079433132510795,0.0073079433132510795,-0.0017808086604923592,12,24,0,0,0,0,0,0,0,0,,,,,,,20260930,0.33055563380875325
random_20260930,random_history,DIRECT,strang_gamma_x_gamma,8,0.125,,True,0.005261814839895237,0.000711069524526779,0.00018876296285329173,0.03370555359178341,0.0010468964371048869,0.0010468964371048869,-0.0001987722873662674,24,48,0,0,0,0,0,0,0,0,,,,,,,20260930,0.16527781690437662
random_20260930,random_history,DIRECT,strang_gamma_x_gamma,16,0.0625,,True,0.0007722267522750397,9.269285031981861e-05,2.3591275414729934e-05,0.004423889116864304,0.00013533337220921762,0.00013533337220921762,-2.3551422008010936e-05,48,96,0,0,0,0,0,0,0,0,,,,,,,20260930,0.0829726401621858
random_20260930,random_history,DIRECT,coupled_rk2,1,1.0,,True,0.6260627166332041,0.5817051161990369,0.31745623664619377,21.594875876294704,1.020558294473868,1.020558294473868,0.3963629340888618,0,0,2,0,0,0,0,0,0,0,,,,,,,20260930,1.322222535235013
random_20260930,random_history,DIRECT,coupled_rk2,2,0.5,,True,0.149075624890307,0.14619191761370504,0.061325778941474306,7.524763211525667,0.17660813457665353,0.17660813457665353,-0.015249894304934779,0,0,4,0,0,0,0,0,0,0,,,,,,,20260930,0.6611112676175065
random_20260930,random_history,DIRECT,coupled_rk2,4,0.25,,True,0.06417603849880027,0.07020125818340563,0.02070890104136077,3.3905334149730737,0.09724433333983552,0.09724433333983552,-0.01964343594469167,0,0,8,0,0,0,0,0,0,0,,,,,,,20260930,0.33055563380875325
random_20260930,random_history,DIRECT,coupled_rk2,8,0.125,,True,0.014229431290508613,0.014889184068580455,0.004139991103350125,0.7073854851064609,0.021903167743229666,0.021903167743229666,-0.006332573244916771,0,0,16,0,0,0,0,0,0,0,,,,,,,20260930,0.16527781690437662
random_20260930,random_history,DIRECT,coupled_rk2,16,0.0625,,True,0.003001513039655637,0.003223100736471805,0.0009365278448296686,0.15321184238640392,0.00456664522246577,0.00456664522246577,-0.0011393355320399147,0,0,32,0,0,0,0,0,0,0,,,,,,,20260930,0.0829726401621858
random_20260930,random_history,DIRECT,coupled_rk3,1,1.0,,True,0.311921348476949,0.3320330062839553,0.20565078512836718,13.841651647022708,0.3999067430243042,0.3999067430243042,0.2650093949181939,0,0,3,0,0,0,0,0,0,0,,,,,,,20260930,1.322222535235013
random_20260930,random_history,DIRECT,coupled_rk3,2,0.5,,True,0.1187558673816289,0.11705741179577356,0.06995846726270373,5.375967963060527,0.15464063647717965,0.15464063647717965,-0.01969650318367258,0,0,6,0,0,0,0,0,0,0,,,,,,,20260930,0.6611112676175065
random_20260930,random_history,DIRECT,coupled_rk3,4,0.25,,True,0.028752048880615676,0.026822716437328774,0.013669679480770478,1.1264437572241495,0.04222458043429862,0.04222458043429862,-0.011229833319222428,0,0,12,0,0,0,0,0,0,0,,,,,,,20260930,0.33055563380875325
random_20260930,random_history,DIRECT,coupled_rk3,8,0.125,,True,0.005261814839895237,0.004835543457107052,0.0015209405449224057,0.22277628459621995,0.0073079433132510795,0.0073079433132510795,-0.0017808086604923592,0,0,24,0,0,0,0,0,0,0,,,,,,,20260930,0.16527781690437662
random_20260930,random_history,DIRECT,coupled_rk3,16,0.0625,,True,0.0007722267522750397,0.000711069524526779,0.00018876296285329173,0.03370555359178341,0.0010468964371048869,0.0010468964371048869,-0.0001987722873662674,0,0,48,0,0,0,0,0,0,0,,,,,,,20260930,0.0829726401621858
random_20260930,random_history,DIRECT,coupled_rk4_reference,1,1.0,,True,0.2616047359520071,0.2694168072715334,0.1346665705772527,11.829844983640598,0.34665427215591305,0.34665427215591305,0.17893858300338725,0,0,4,0,0,0,0,0,0,0,,,,,,,20260930,1.322222535235013
random_20260930,random_history,DIRECT,coupled_rk4_reference,2,0.5,,True,0.07054340973004983,0.0741476332644964,0.02425958074369635,3.671322751521064,0.10373284590287388,0.10373284590287388,-0.018951453038823965,0,0,8,0,0,0,0,0,0,0,,,,,,,20260930,0.6611112676175065
random_20260930,random_history,DIRECT,coupled_rk4_reference,4,0.25,,True,0.006864447847627217,0.006981128732755581,0.0007121243965482366,0.3426717496762915,0.011234473352458155,0.011234473352458155,0.0003825587531632648,0,0,16,0,0,0,0,0,0,0,,,,,,,20260930,0.33055563380875325
random_20260930,random_history,DIRECT,coupled_rk4_reference,8,0.125,,True,0.00021505683176597235,0.00020675652833454083,7.336759796397363e-05,0.010282616229450169,0.00030450988678333097,0.00030450988678333097,7.500916925339914e-05,0,0,32,0,0,0,0,0,0,0,,,,,,,20260930,0.16527781690437662
random_20260930,random_history,DIRECT,coupled_rk4_reference,16,0.0625,,True,9.474330683221567e-06,9.270522109183432e-06,3.591773502016101e-06,0.00046268185406917817,1.293931683895598e-05,1.293931683895598e-05,3.8141341333357953e-06,0,0,64,0,0,0,0,0,0,0,,,,,,,20260930,0.0829726401621858
random_20260930,random_history,DIRECT,reuse_stage_gradients,1,1.0,,True,0.311921348476949,0.3320330062839553,0.20565078512836718,13.841651647022708,0.3999067430243042,0.3999067430243042,0.2650093949181939,3,3,0,0,0,0,0,0,0,0,,,,,,,20260930,1.322222535235013
random_20260930,random_history,DIRECT,reuse_stage_gradients,2,0.5,,True,0.1187558673816289,0.11705741179577356,0.06995846726270373,5.375967963060527,0.15464063647717965,0.15464063647717965,-0.01969650318367258,6,6,0,0,0,0,0,0,0,0,,,,,,,20260930,0.6611112676175065
random_20260930,random_history,DIRECT,reuse_stage_gradients,4,0.25,,True,0.028752048880615676,0.026822716437328774,0.013669679480770478,1.1264437572241495,0.04222458043429862,0.04222458043429862,-0.011229833319222428,12,12,0,0,0,0,0,0,0,0,,,,,,,20260930,0.33055563380875325
random_20260930,random_history,DIRECT,reuse_stage_gradients,8,0.125,,True,0.005261814839895237,0.004835543457107052,0.0015209405449224057,0.22277628459621995,0.0073079433132510795,0.0073079433132510795,-0.0017808086604923592,24,24,0,0,0,0,0,0,0,0,,,,,,,20260930,0.16527781690437662
random_20260930,random_history,DIRECT,reuse_stage_gradients,16,0.0625,,True,0.0007722267522750397,0.000711069524526779,0.00018876296285329173,0.03370555359178341,0.0010468964371048869,0.0010468964371048869,-0.0001987722873662674,48,48,0,0,0,0,0,0,0,0,,,,,,,20260930,0.0829726401621858
random_20260930,random_history,DIRECT,averaged_gradient_exponential,1,1.0,,True,0.311921348476949,0.331724860139993,0.2220300268916761,12.569057830941258,0.44267316670558376,0.44267316670558376,0.2950500505580338,3,3,0,0,0,0,0,0,0,0,,,,,,,20260930,1.322222535235013
random_20260930,random_history,DIRECT,averaged_gradient_exponential,2,0.5,,True,0.1187558673816289,0.07172822205734478,0.031229458126519977,3.5766512589042994,0.09239600435165547,0.09239600435165547,0.0025945146462494494,6,6,0,0,0,0,0,0,0,0,,,,,,,20260930,0.6611112676175065
random_20260930,random_history,DIRECT,averaged_gradient_exponential,4,0.25,,True,0.028752048880615676,0.008641676406025898,0.0018368930812937504,0.46160049840344675,0.010679939733229058,0.010679939733229058,-0.002418110596867499,12,12,0,0,0,0,0,0,0,0,,,,,,,20260930,0.33055563380875325
random_20260930,random_history,DIRECT,averaged_gradient_exponential,8,0.125,,True,0.005261814839895237,0.0014781770557879255,0.0006033083525482006,0.06523786055867056,0.002488179298116167,0.002488179298116167,-0.0009208455820180669,24,24,0,0,0,0,0,0,0,0,,,,,,,20260930,0.16527781690437662
random_20260930,random_history,DIRECT,averaged_gradient_exponential,16,0.0625,,True,0.0007722267522750397,0.00039042331687468164,0.00016785615490683576,0.016365905979657067,0.0006731905735937381,0.0006731905735937381,-0.0002566954789492038,48,48,0,0,0,0,0,0,0,0,,,,,,,20260930,0.0829726401621858
random_20260931,random_history,DIRECT,fractional_x_gamma,1,1.0,,True,0.6278164783339787,0.644422695764775,0.24201104461365872,33.20715999013757,1.030944137948571,1.030944137948571,0.10284593208276466,3,3,0,0,0,0,0,0,0,0,,,,,,,20260931,1.1384447571156122
random_20260931,random_history,DIRECT,fractional_x_gamma,2,0.5,,True,0.17823565261517954,0.171209339777556,0.10899459128066913,7.120442821540661,0.21454726328987414,0.21454726328987436,0.038359079131227186,6,6,0,0,0,0,0,0,0,0,,,,,,,20260931,0.5692223785578061
random_20260931,random_history,DIRECT,fractional_x_gamma,4,0.25,,True,0.017925401350519093,0.018154343029138226,0.007468579031920752,0.8244169377107056,0.026468453442198923,0.026468453442198923,0.005001825185410268,12,12,0,0,0,0,0,0,0,0,,,,,,,20260931,0.28461118927890305
random_20260931,random_history,DIRECT,fractional_x_gamma,8,0.125,,True,0.005242525617923131,0.005515779499074987,0.0019981346959605916,0.2725832900132408,0.007509999652320394,0.007509999652320394,-0.0007798376373367488,24,24,0,0,0,0,0,0,0,0,,,,,,,20260931,0.14230559463945153
random_20260931,random_history,DIRECT,fractional_x_gamma,16,0.0625,,True,0.000800358062392967,0.0008360064833248738,0.0003029581877317654,0.04166555914559001,0.0011309329698152798,0.0011309329698152798,-0.00014031165930097995,48,48,0,0,0,0,0,0,0,0,,,,,,,20260931,0.07115279731972576
random_20260931,random_history,DIRECT,fractional_gamma_x,1,1.0,,True,0.6278164783339787,0.644422695764775,0.24201104461365872,33.20715999013757,1.030944137948571,1.030944137948571,0.10284593208276466,3,3,0,0,0,0,0,0,0,0,,,,,,,20260931,1.1384447571156122
random_20260931,random_history,DIRECT,fractional_gamma_x,2,0.5,,True,0.17823565261517954,0.171209339777556,0.10899459128066913,7.120442821540661,0.21454726328987414,0.21454726328987436,0.038359079131227186,6,6,0,0,0,0,0,0,0,0,,,,,,,20260931,0.5692223785578061
random_20260931,random_history,DIRECT,fractional_gamma_x,4,0.25,,True,0.017925401350519093,0.018154343029138226,0.007468579031920752,0.8244169377107056,0.026468453442198923,0.026468453442198923,0.005001825185410268,12,12,0,0,0,0,0,0,0,0,,,,,,,20260931,0.28461118927890305
random_20260931,random_history,DIRECT,fractional_gamma_x,8,0.125,,True,0.005242525617923131,0.005515779499074987,0.0019981346959605916,0.2725832900132408,0.007509999652320394,0.007509999652320394,-0.0007798376373367488,24,24,0,0,0,0,0,0,0,0,,,,,,,20260931,0.14230559463945153
random_20260931,random_history,DIRECT,fractional_gamma_x,16,0.0625,,True,0.000800358062392967,0.0008360064833248738,0.0003029581877317654,0.04166555914559001,0.0011309329698152798,0.0011309329698152798,-0.00014031165930097995,48,48,0,0,0,0,0,0,0,0,,,,,,,20260931,0.07115279731972576
random_20260931,random_history,DIRECT,parallel_lagged,1,1.0,,True,0.6278164783339787,0.644422695764775,0.24201104461365872,33.20715999013757,1.030944137948571,1.030944137948571,0.10284593208276466,3,3,0,0,0,0,0,0,0,0,,,,,,,20260931,1.1384447571156122
random_20260931,random_history,DIRECT,parallel_lagged,2,0.5,,True,0.17823565261517954,0.171209339777556,0.10899459128066913,7.120442821540661,0.21454726328987414,0.21454726328987436,0.038359079131227186,6,6,0,0,0,0,0,0,0,0,,,,,,,20260931,0.5692223785578061
random_20260931,random_history,DIRECT,parallel_lagged,4,0.25,,True,0.017925401350519093,0.018154343029138226,0.007468579031920752,0.8244169377107056,0.026468453442198923,0.026468453442198923,0.005001825185410268,12,12,0,0,0,0,0,0,0,0,,,,,,,20260931,0.28461118927890305
random_20260931,random_history,DIRECT,parallel_lagged,8,0.125,,True,0.005242525617923131,0.005515779499074987,0.0019981346959605916,0.2725832900132408,0.007509999652320394,0.007509999652320394,-0.0007798376373367488,24,24,0,0,0,0,0,0,0,0,,,,,,,20260931,0.14230559463945153
random_20260931,random_history,DIRECT,parallel_lagged,16,0.0625,,True,0.000800358062392967,0.0008360064833248738,0.0003029581877317654,0.04166555914559001,0.0011309329698152798,0.0011309329698152798,-0.00014031165930097995,48,48,0,0,0,0,0,0,0,0,,,,,,,20260931,0.07115279731972576
random_20260931,random_history,DIRECT,strang_x_gamma_x,1,1.0,,True,0.17823565261517954,0.644422695764775,0.24201104461365872,33.20715999013757,1.030944137948571,1.030944137948571,0.10284593208276466,6,3,0,0,0,0,0,0,0,0,,,,,,,20260931,1.1384447571156122
random_20260931,random_history,DIRECT,strang_x_gamma_x,2,0.5,,True,0.017925401350519093,0.171209339777556,0.10899459128066913,7.120442821540661,0.21454726328987414,0.21454726328987436,0.038359079131227186,12,6,0,0,0,0,0,0,0,0,,,,,,,20260931,0.5692223785578061
random_20260931,random_history,DIRECT,strang_x_gamma_x,4,0.25,,True,0.005242525617923131,0.018154343029138226,0.007468579031920752,0.8244169377107056,0.026468453442198923,0.026468453442198923,0.005001825185410268,24,12,0,0,0,0,0,0,0,0,,,,,,,20260931,0.28461118927890305
random_20260931,random_history,DIRECT,strang_x_gamma_x,8,0.125,,True,0.000800358062392967,0.005515779499074987,0.0019981346959605916,0.2725832900132408,0.007509999652320394,0.007509999652320394,-0.0007798376373367488,48,24,0,0,0,0,0,0,0,0,,,,,,,20260931,0.14230559463945153
random_20260931,random_history,DIRECT,strang_x_gamma_x,16,0.0625,,True,0.00010558823824779925,0.0008360064833248738,0.0003029581877317654,0.04166555914559001,0.0011309329698152798,0.0011309329698152798,-0.00014031165930097995,96,48,0,0,0,0,0,0,0,0,,,,,,,20260931,0.07115279731972576
random_20260931,random_history,DIRECT,strang_gamma_x_gamma,1,1.0,,True,0.6278164783339787,0.171209339777556,0.10899459128066913,7.120442821540661,0.21454726328987414,0.21454726328987436,0.038359079131227186,3,6,0,0,0,0,0,0,0,0,,,,,,,20260931,1.1384447571156122
random_20260931,random_history,DIRECT,strang_gamma_x_gamma,2,0.5,,True,0.17823565261517954,0.018154343029138226,0.007468579031920752,0.8244169377107056,0.026468453442198923,0.026468453442198923,0.005001825185410268,6,12,0,0,0,0,0,0,0,0,,,,,,,20260931,0.5692223785578061
random_20260931,random_history,DIRECT,strang_gamma_x_gamma,4,0.25,,True,0.017925401350519093,0.005515779499074987,0.0019981346959605916,0.2725832900132408,0.007509999652320394,0.007509999652320394,-0.0007798376373367488,12,24,0,0,0,0,0,0,0,0,,,,,,,20260931,0.28461118927890305
random_20260931,random_history,DIRECT,strang_gamma_x_gamma,8,0.125,,True,0.005242525617923131,0.0008360064833248738,0.0003029581877317654,0.04166555914559001,0.0011309329698152798,0.0011309329698152798,-0.00014031165930097995,24,48,0,0,0,0,0,0,0,0,,,,,,,20260931,0.14230559463945153
random_20260931,random_history,DIRECT,strang_gamma_x_gamma,16,0.0625,,True,0.000800358062392967,0.00011003985034438027,3.996459237332558e-05,0.0054942636109532724,0.000148796990719803,0.000148796990719803,-1.8604286169934476e-05,48,96,0,0,0,0,0,0,0,0,,,,,,,20260931,0.07115279731972576
random_20260931,random_history,DIRECT,coupled_rk2,1,1.0,,True,0.3533445455971005,0.3343886594784332,0.16695880209051844,15.959423222668631,0.525761027057121,0.525761027057121,0.019541210704805672,0,0,2,0,0,0,0,0,0,0,,,,,,,20260931,1.1384447571156122
random_20260931,random_history,DIRECT,coupled_rk2,2,0.5,,True,0.6479691306077167,0.648524421452908,0.23738083284558378,31.547648260618786,1.13467699607335,1.13467699607335,0.15164424506371527,0,0,4,0,0,0,0,0,0,0,,,,,,,20260931,0.5692223785578061
random_20260931,random_history,DIRECT,coupled_rk2,4,0.25,,True,0.12409694757613911,0.11905765826826242,0.08066952295382439,4.471273183385164,0.14517251455100966,0.14517251455100996,-0.05904578394969739,0,0,8,0,0,0,0,0,0,0,,,,,,,20260931,0.28461118927890305
random_20260931,random_history,DIRECT,coupled_rk2,8,0.125,,True,0.025915052452484266,0.026810282580767352,0.014205520351267225,1.2181660040305526,0.029460615221479823,0.029460615221479823,-0.019541562339044853,0,0,16,0,0,0,0,0,0,0,,,,,,,20260931,0.14230559463945153
random_20260931,random_history,DIRECT,coupled_rk2,16,0.0625,,True,0.005817568286800068,0.005940381307013202,0.0033521398847875033,0.2672601262432145,0.006312738308614031,0.006312738308614031,-0.004343529094511533,0,0,32,0,0,0,0,0,0,0,,,,,,,20260931,0.07115279731972576
random_20260931,random_history,DIRECT,coupled_rk3,1,1.0,,True,0.6278164783339787,0.644422695764775,0.24201104461365872,33.20715999013757,1.030944137948571,1.030944137948571,0.10284593208276466,0,0,3,0,0,0,0,0,0,0,,,,,,,20260931,1.1384447571156122
random_20260931,random_history,DIRECT,coupled_rk3,2,0.5,,True,0.17823565261517954,0.171209339777556,0.10899459128066913,7.120442821540661,0.21454726328987414,0.21454726328987436,0.038359079131227186,0,0,6,0,0,0,0,0,0,0,,,,,,,20260931,0.5692223785578061
random_20260931,random_history,DIRECT,coupled_rk3,4,0.25,,True,0.017925401350519093,0.018154343029138226,0.007468579031920752,0.8244169377107056,0.026468453442198923,0.026468453442198923,0.005001825185410268,0,0,12,0,0,0,0,0,0,0,,,,,,,20260931,0.28461118927890305
random_20260931,random_history,DIRECT,coupled_rk3,8,0.125,,True,0.005242525617923131,0.005515779499074987,0.0019981346959605916,0.2725832900132408,0.007509999652320394,0.007509999652320394,-0.0007798376373367488,0,0,24,0,0,0,0,0,0,0,,,,,,,20260931,0.14230559463945153
random_20260931,random_history,DIRECT,coupled_rk3,16,0.0625,,True,0.000800358062392967,0.0008360064833248738,0.0003029581877317654,0.04166555914559001,0.0011309329698152798,0.0011309329698152798,-0.00014031165930097995,0,0,48,0,0,0,0,0,0,0,,,,,,,20260931,0.07115279731972576
random_20260931,random_history,DIRECT,coupled_rk4_reference,1,1.0,,True,0.7055775028371201,0.6990235936740656,0.28402692768029314,33.559393131792774,1.230670154466013,1.230670154466013,0.21454262396006837,0,0,4,0,0,0,0,0,0,0,,,,,,,20260931,1.1384447571156122
random_20260931,random_history,DIRECT,coupled_rk4_reference,2,0.5,,True,0.16412746948054366,0.15478753367546083,0.1033956448784312,6.206640470458671,0.2001344176232381,0.2001344176232381,0.07023296721523009,0,0,8,0,0,0,0,0,0,0,,,,,,,20260931,0.5692223785578061
random_20260931,random_history,DIRECT,coupled_rk4_reference,4,0.25,,True,0.011917243881602244,0.011741624769787266,0.008326253374659668,0.47382382980577475,0.01734762057843931,0.01734762057843931,0.008699909497889863,0,0,16,0,0,0,0,0,0,0,,,,,,,20260931,0.28461118927890305
random_20260931,random_history,DIRECT,coupled_rk4_reference,8,0.125,,True,0.00023461725588834733,0.00024301363147469218,0.000188341055264974,0.008322714742576834,0.0002724537123928827,0.0002724537123928827,0.00021849038036876145,0,0,32,0,0,0,0,0,0,0,,,,,,,20260931,0.14230559463945153
random_20260931,random_history,DIRECT,coupled_rk4_reference,16,0.0625,,True,1.3170839317924997e-05,1.3151081176034514e-05,1.069617107369449e-05,0.0004186874659865776,1.556264843737045e-05,1.556264843737045e-05,1.4499406087017203e-05,0,0,64,0,0,0,0,0,0,0,,,,,,,20260931,0.07115279731972576
random_20260931,random_history,DIRECT,reuse_stage_gradients,1,1.0,,True,0.6278164783339787,0.644422695764775,0.24201104461365872,33.20715999013757,1.030944137948571,1.030944137948571,0.10284593208276466,3,3,0,0,0,0,0,0,0,0,,,,,,,20260931,1.1384447571156122
random_20260931,random_history,DIRECT,reuse_stage_gradients,2,0.5,,True,0.17823565261517954,0.171209339777556,0.10899459128066913,7.120442821540661,0.21454726328987414,0.21454726328987436,0.038359079131227186,6,6,0,0,0,0,0,0,0,0,,,,,,,20260931,0.5692223785578061
random_20260931,random_history,DIRECT,reuse_stage_gradients,4,0.25,,True,0.017925401350519093,0.018154343029138226,0.007468579031920752,0.8244169377107056,0.026468453442198923,0.026468453442198923,0.005001825185410268,12,12,0,0,0,0,0,0,0,0,,,,,,,20260931,0.28461118927890305
random_20260931,random_history,DIRECT,reuse_stage_gradients,8,0.125,,True,0.005242525617923131,0.005515779499074987,0.0019981346959605916,0.2725832900132408,0.007509999652320394,0.007509999652320394,-0.0007798376373367488,24,24,0,0,0,0,0,0,0,0,,,,,,,20260931,0.14230559463945153
random_20260931,random_history,DIRECT,reuse_stage_gradients,16,0.0625,,True,0.000800358062392967,0.0008360064833248738,0.0003029581877317654,0.04166555914559001,0.0011309329698152798,0.0011309329698152798,-0.00014031165930097995,48,48,0,0,0,0,0,0,0,0,,,,,,,20260931,0.07115279731972576
random_20260931,random_history,DIRECT,averaged_gradient_exponential,1,1.0,,True,0.6278164783339787,0.6180222233783147,0.2642754174166134,30.882688969953083,1.0309975645773775,1.0309975645773775,0.16333166989369052,3,3,0,0,0,0,0,0,0,0,,,,,,,20260931,1.1384447571156122
random_20260931,random_history,DIRECT,averaged_gradient_exponential,2,0.5,,True,0.17823565261517954,0.14773469047001583,0.10529703594045954,5.646771800948931,0.17661455809459814,0.1766145580945984,0.06780142287432962,6,6,0,0,0,0,0,0,0,0,,,,,,,20260931,0.5692223785578061
random_20260931,random_history,DIRECT,averaged_gradient_exponential,4,0.25,,True,0.017925401350519093,0.0170398677194245,0.009627123224162254,0.7126541827251995,0.032181765854186695,0.032181765854186695,0.0024085212821999516,12,12,0,0,0,0,0,0,0,0,,,,,,,20260931,0.28461118927890305
random_20260931,random_history,DIRECT,averaged_gradient_exponential,8,0.125,,True,0.005242525617923131,0.003600034309901105,0.0021455530800634816,0.15724807558678716,0.00518245773410326,0.00518245773410326,-0.0020871140145977407,24,24,0,0,0,0,0,0,0,0,,,,,,,20260931,0.14230559463945153
random_20260931,random_history,DIRECT,averaged_gradient_exponential,16,0.0625,,True,0.000800358062392967,0.000966141806827873,0.0005789611343061455,0.04204147607213371,0.0013477424130903218,0.0013477424130903218,-0.0006100140788776879,48,48,0,0,0,0,0,0,0,0,,,,,,,20260931,0.07115279731972576
random_20260932,random_history,DIRECT,fractional_x_gamma,1,1.0,,True,0.6053918892759744,0.6412785627342532,0.11663439199492603,32.213932203392375,0.8278857357999622,0.8278857357999622,0.09209013479613112,3,3,0,0,0,0,0,0,0,0,,,,,,,20260932,0.8236642766722428
random_20260932,random_history,DIRECT,fractional_x_gamma,2,0.5,,True,0.06864592924558953,0.0668748879701985,0.028451867715274488,2.7885718631166934,0.10142012234744648,0.10142012234744648,0.03085312971356171,6,6,0,0,0,0,0,0,0,0,,,,,,,20260932,0.4118321383361214
random_20260932,random_history,DIRECT,fractional_x_gamma,4,0.25,,True,0.013993430992149142,0.013523496647463069,0.009377966855504094,0.4724894986307276,0.019644826529933455,0.019644826529933455,0.011834323971413298,12,12,0,0,0,0,0,0,0,0,,,,,,,20260932,0.2059160691680607
random_20260932,random_history,DIRECT,fractional_x_gamma,8,0.125,,True,0.0024928189332978066,0.002360941236239877,0.0017831422572320312,0.07434218679229808,0.003515436611468783,0.003515436611468783,0.002648606898242658,24,24,0,0,0,0,0,0,0,0,,,,,,,20260932,0.10295803458403036
random_20260932,random_history,DIRECT,fractional_x_gamma,16,0.0625,,True,0.00035131143148222586,0.0003312384240112892,0.00025638061231875316,0.010560856823180309,0.0004933255487731352,0.0004933255487731352,0.00039199043472279866,48,48,0,0,0,0,0,0,0,0,,,,,,,20260932,0.05147901729201518
random_20260932,random_history,DIRECT,fractional_gamma_x,1,1.0,,True,0.6053918892759744,0.6412785627342532,0.11663439199492603,32.213932203392375,0.8278857357999622,0.8278857357999622,0.09209013479613112,3,3,0,0,0,0,0,0,0,0,,,,,,,20260932,0.8236642766722428
random_20260932,random_history,DIRECT,fractional_gamma_x,2,0.5,,True,0.06864592924558953,0.0668748879701985,0.028451867715274488,2.7885718631166934,0.10142012234744648,0.10142012234744648,0.03085312971356171,6,6,0,0,0,0,0,0,0,0,,,,,,,20260932,0.4118321383361214
random_20260932,random_history,DIRECT,fractional_gamma_x,4,0.25,,True,0.013993430992149142,0.013523496647463069,0.009377966855504094,0.4724894986307276,0.019644826529933455,0.019644826529933455,0.011834323971413298,12,12,0,0,0,0,0,0,0,0,,,,,,,20260932,0.2059160691680607
random_20260932,random_history,DIRECT,fractional_gamma_x,8,0.125,,True,0.0024928189332978066,0.002360941236239877,0.0017831422572320312,0.07434218679229808,0.003515436611468783,0.003515436611468783,0.002648606898242658,24,24,0,0,0,0,0,0,0,0,,,,,,,20260932,0.10295803458403036
random_20260932,random_history,DIRECT,fractional_gamma_x,16,0.0625,,True,0.00035131143148222586,0.0003312384240112892,0.00025638061231875316,0.010560856823180309,0.0004933255487731352,0.0004933255487731352,0.00039199043472279866,48,48,0,0,0,0,0,0,0,0,,,,,,,20260932,0.05147901729201518
random_20260932,random_history,DIRECT,parallel_lagged,1,1.0,,True,0.6053918892759744,0.6412785627342532,0.11663439199492603,32.213932203392375,0.8278857357999622,0.8278857357999622,0.09209013479613112,3,3,0,0,0,0,0,0,0,0,,,,,,,20260932,0.8236642766722428
random_20260932,random_history,DIRECT,parallel_lagged,2,0.5,,True,0.06864592924558953,0.0668748879701985,0.028451867715274488,2.7885718631166934,0.10142012234744648,0.10142012234744648,0.03085312971356171,6,6,0,0,0,0,0,0,0,0,,,,,,,20260932,0.4118321383361214
random_20260932,random_history,DIRECT,parallel_lagged,4,0.25,,True,0.013993430992149142,0.013523496647463069,0.009377966855504094,0.4724894986307276,0.019644826529933455,0.019644826529933455,0.011834323971413298,12,12,0,0,0,0,0,0,0,0,,,,,,,20260932,0.2059160691680607
random_20260932,random_history,DIRECT,parallel_lagged,8,0.125,,True,0.0024928189332978066,0.002360941236239877,0.0017831422572320312,0.07434218679229808,0.003515436611468783,0.003515436611468783,0.002648606898242658,24,24,0,0,0,0,0,0,0,0,,,,,,,20260932,0.10295803458403036
random_20260932,random_history,DIRECT,parallel_lagged,16,0.0625,,True,0.00035131143148222586,0.0003312384240112892,0.00025638061231875316,0.010560856823180309,0.0004933255487731352,0.0004933255487731352,0.00039199043472279866,48,48,0,0,0,0,0,0,0,0,,,,,,,20260932,0.05147901729201518
random_20260932,random_history,DIRECT,strang_x_gamma_x,1,1.0,,True,0.06864592924558953,0.6412785627342532,0.11663439199492603,32.213932203392375,0.8278857357999622,0.8278857357999622,0.09209013479613112,6,3,0,0,0,0,0,0,0,0,,,,,,,20260932,0.8236642766722428
random_20260932,random_history,DIRECT,strang_x_gamma_x,2,0.5,,True,0.013993430992149142,0.0668748879701985,0.028451867715274488,2.7885718631166934,0.10142012234744648,0.10142012234744648,0.03085312971356171,12,6,0,0,0,0,0,0,0,0,,,,,,,20260932,0.4118321383361214
random_20260932,random_history,DIRECT,strang_x_gamma_x,4,0.25,,True,0.0024928189332978066,0.013523496647463069,0.009377966855504094,0.4724894986307276,0.019644826529933455,0.019644826529933455,0.011834323971413298,24,12,0,0,0,0,0,0,0,0,,,,,,,20260932,0.2059160691680607
