time,step,vortex_centre_0_x,vortex_centre_0_y,vortex_centre_1_x,vortex_centre_1_y,vortex_separation,core_radius_0,core_radius_1,mean_core_radius,angle_radians,is_pair_unresolved,is_core_radius_0_boundary_limited,is_core_radius_1_boundary_limited
11.63999999988,360,1.4791868431063044,0.5207710994780784,1.4789053455343435,-0.5212221412242712,1.0419932787260522,0.3602244482166818,0.35478056075184666,0.35750250448426424,1.570526173828335,False,False,False
12.221999999874,378,1.5501469057150585,0.5212762264198035,1.5497760892282597,-0.5217509825376715,1.0430272748737144,0.3606891363343515,0.37711120027018624,0.3689001683022689,1.5704408073338594,False,False,False
12.803999999868,396,1.6205803313475953,0.5223430655244401,1.6202777451429657,-0.5228587108903024,1.0452018202141367,0.3794781454928222,0.35137572170382037,0.3654269335983213,1.5705068265251838,False,False,False
13.385999999862,414,1.6906471232632783,0.5232106070848146,1.6903336013769295,-0.5237656481809756,1.0469763022085792,0.3651291420730111,0.37532885732071286,0.37022899969686196,1.5704968721746024,False,False,False
13.967999999856,432,1.760154662192248,0.5246291878111413,1.7598733410065386,-0.5252003053714195,1.0498295308751617,0.39325661719191496,0.39391859162693177,0.39358760440942336,1.5705283583478273,False,False,False
14.54999999985,450,1.82905751235179,0.5258715367801523,1.8288137922614967,-0.526452950785456,1.0523245157885959,0.41217169835945544,0.41286340948825745,0.4125175539238565,1.570564725146531,False,False,False
15.131999999844,468,1.8976118259387287,0.5276480711485352,1.8971884901744602,-0.5282758878147588,1.0559240438241217,0.40149637392951315,0.39835783225804705,0.3999271030937801,1.5703954118066594,False,False,False
15.713999999838,486,1.9646575890709643,0.5296426346833647,1.9649488489561102,-0.5302624039035443,1.059905078605739,0.39380566105265963,0.4057080398095408,0.3997568504311002,1.5710711248826603,False,False,False
16.295999999832,504,2.031858051360493,0.5312173072083595,2.031589244595126,-0.5321782916897756,1.063395632872827,0.40527887536574636,0.41783573081768266,0.4115573030917145,1.570543545271332,False,False,False
16.877999999826,522,2.098112746516733,0.5334735452950828,2.09774176409184,-0.5344261891268556,1.0678997988605516,0.40497359265914656,0.40743043074189605,0.4062020117005213,1.570448932373856,False,False,False
17.45999999982,540,2.1636866452005767,0.5358250929440938,2.163193100776305,-0.536757913261068,1.0725831197563203,0.4279159428995761,0.4258183285509764,0.42686713572527624,1.5703361811590038,False,False,False
18.041999999814,558,2.2285419303183627,0.5379204468116893,2.2278994416190083,-0.5391159515136849,1.0770365899584948,0.4381620119539149,0.42154386759929374,0.4298529397766043,1.570199792987736,False,False,False
18.623999999808,576,2.292771713122187,0.5403776343206477,2.292282335650356,-0.5411570561485736,1.081534801187028,0.43559267952797154,0.4372000639525544,0.43639637174026297,1.570343842521627,False,False,False
19.205999999802,594,2.356116797119344,0.5429463530232699,2.3557469931129886,-0.5437337455612852,1.0866801615078567,nan,nan,nan,1.5704560205791465,False,True,True
19.787999999796,612,2.418706356472218,0.5455378392980955,2.418432259996464,-0.5463656417205673,1.0919035154213725,nan,nan,nan,1.5705453005139458,False,True,True
20.36999999979,630,2.480487923651505,0.5482824249692132,2.480216475382579,-0.5488796064052754,1.0971620649539235,nan,nan,nan,1.5705489173370175,False,True,True
20.951999999784,648,2.541021209039947,0.5509825560937539,2.540754332879381,-0.5514933457093362,1.1024759341044237,0.4400358928413343,nan,0.4400358928413343,1.5705542569637856,False,False,True
