# flow_time=19.86
x,y,z,Ux,Uy,Uz,omega_x,omega_y,omega_z,Sxx,Sxy,Sxz,Syy,Syz,Szz,dudx,dudy,dudz,dvdx,dvdy,dvdz,dwdx,dwdy,dwdz
0.0,-0.23750001,0.0,0.27575764,0.008030137,3.1397507e-05,-0.00025275585,-0.00024313966,2.0447574,-0.014528245,0.14950854,0.000103608356,0.014803829,-1.58699e-05,-0.0002757006,-0.014528245,-0.8630363,9.238673e-05,1.1620533,0.014803829,7.4016694e-05,0.00011482999,-0.000105756495,-0.0002757006
0.0,-0.22499996,0.0,0.2647438,0.008215131,3.005546e-05,-0.00025441224,-0.0002481323,2.1069973,-0.014283751,0.13330474,0.00011042137,0.014523992,-1.4452551e-05,-0.00024013354,-0.014283751,-0.9104703,0.00010505823,1.1770798,0.014523992,7.837635e-05,0.00011578451,-0.000107281456,-0.00024013354
0.0,-0.21250004,0.0,0.25298095,0.008414558,2.8732331e-05,-0.00025574086,-0.00025243202,2.1652677,-0.014030271,0.118142754,0.00011690846,0.014234351,-1.2985394e-05,-0.00020414015,-0.014030271,-0.95488673,0.00011719651,1.1911722,0.014234351,8.256175e-05,0.0001166204,-0.00010853254,-0.00020414015
0.0,-0.19999999,0.0,0.24083431,0.008575986,2.7394375e-05,-0.0002567928,-0.0002560687,2.2195525,-0.01377542,0.104038835,0.00012308924,0.013943172,-1.114199e-05,-0.00016780358,-0.01377542,-0.9962524,0.00012883364,1.2043301,0.013943172,8.726761e-05,0.00011734484,-0.00010955159,-0.00016780358
0.0,-0.1875,0.0,0.22813937,0.008794209,2.6050395e-05,-0.0002576122,-0.0002590797,2.269857,-0.013526238,0.090987206,0.00012894071,0.013657325,-9.2425835e-06,-0.00013120407,-0.013526238,-1.0345975,0.00013991471,1.2165719,0.013657325,9.188782e-05,0.0001179667,-0.00011037299,-0.00013120407
0.0,-0.17500001,0.0,0.2150301,0.00890866,2.465569e-05,-0.00025823925,-0.00026150627,2.316225,-0.013289247,0.07900345,0.00013440872,0.013383765,-7.3557894e-06,-9.442015e-05,-0.013289247,-1.0698932,0.00015032417,1.2279001,0.013383765,9.631655e-05,0.00011849328,-0.00011102813,-9.442015e-05
0.0,-0.16250002,0.0,0.20151943,0.009087082,2.326265e-05,-0.0002587088,-0.00026339537,2.3587065,-0.013069442,0.06807548,0.00013945939,0.013127408,-5.411206e-06,-5.7523543e-05,-0.013069442,-1.1022075,0.00015998683,1.2383585,0.013127408,0.00010072512,0.00011893195,-0.00011154753,-5.7523543e-05
0.0,-0.14999998,0.0,0.18741511,0.009249328,2.190345e-05,-0.00025905436,-0.0002647964,2.3973882,-0.012869876,0.058169365,0.00014405379,0.0128905615,-3.359346e-06,-2.058547e-05,-0.012869876,-1.1315948,0.00016881738,1.2479335,0.0128905615,0.00010523785,0.00011929019,-0.00011195654,-2.058547e-05
0.0,-0.13750005,0.0,0.17318256,0.009393675,2.0516305e-05,-0.00025930547,-0.00026576003,2.4323773,-0.012691008,0.049258947,0.00014820346,0.012674621,-1.227465e-06,1.6330365e-05,-0.012691008,-1.1581475,0.00017682939,1.2566653,0.012674621,0.000109824774,0.00011957753,-0.000112279704,1.6330365e-05
0.0,-0.125,0.0,0.15858889,0.009609481,1.912099e-05,-0.00025949097,-0.00026634094,2.4638002,-0.012530335,0.041300118,0.00015198535,0.012477169,9.705436e-07,5.3159358e-05,-0.012530335,-1.1819649,0.00018416732,1.2645651,0.012477169,0.00011448246,0.00011980339,-0.00011254137,5.3159358e-05
0.0,-0.11250001,0.0,0.14373015,0.00970655,1.7699433e-05,-0.00025963527,-0.00026659033,2.4917958,-0.012382289,0.034249783,0.00015536162,0.012292505,3.0171032e-06,8.98478e-05,-0.012382289,-1.2031633,0.00019074869,1.2716628,0.012292505,0.000118796655,0.000119974546,-0.00011276245,8.98478e-05
