time,step,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,vorticity_x,vorticity_y,vorticity_z
0.06,10,5.5,1.5,0.0,6.980263,-0.004081019,0.000378903,0.0021101972088217735,0.0006560585461556911,0.0001410233453498222
0.06,10,5.666666,1.5,0.0,6.981325,-0.003892724,0.0004015155,0.001255543902516365,0.0009763287380337715,-9.313467307947576e-05
0.06,10,5.833334,1.5,0.0,6.9823155,-0.0037070238,0.0004129894,0.0014370521530508995,0.000853624427691102,-5.844560655532405e-05
0.06,10,6.0,1.5,0.0,6.98324,-0.003526043,0.00041776337,0.0009438572451472282,0.0008845417760312557,-0.00011805193207692355
0.06,10,6.166666,1.5,0.0,6.9841037,-0.0033504693,0.00041655637,0.0011765435338020325,0.0004941180814057589,6.814120570197701e-05
0.06,10,6.333334,1.5,0.0,6.9849124,-0.0031809632,0.00041059405,0.0010429061949253082,0.0006546666845679283,-5.6577991927042603e-05
0.06,10,6.5,1.5,0.0,6.98567,-0.0030178125,0.00039908476,0.0007445691153407097,0.000486188568174839,-2.5620269298087806e-05
0.06,10,6.666668,1.5,0.0,6.98638,-0.0028616558,0.00038538314,0.0010514408349990845,0.0005603071767836809,8.789298590272665e-06
0.06,10,6.833332,1.5,0.0,6.9870467,-0.0027127657,0.00036519766,0.0011093541979789734,0.0004349108785390854,-0.00011890076712006703
0.06,10,7.0,1.5,0.0,6.987673,-0.0025708817,0.0003500674,0.0009276522323489189,0.0001901730429381132,-1.0519339411985129e-05
0.06,10,7.166666,1.5,0.0,6.9882617,-0.0024361305,0.00033436343,0.0008442993275821209,0.0002866019494831562,-7.633083441760391e-06
0.06,10,7.333334,1.5,0.0,6.988815,-0.002307925,0.00031889323,0.0004939679056406021,0.0003722570836544037,-6.9208399509079754e-06
0.06,10,7.5,1.5,0.0,6.989337,-0.0021862602,0.00030675996,0.0006207544356584549,0.00022141286171972752,6.288570148171857e-05
